product_id,shop_id,name,color,fabric,size_range,price_lkr,product_url,created_ts,popularity_score,stock_count,category_name,_cleaned_at,_dq_score,transaction_date,transaction_year_month,_enriched_at
266.0,28.0,fashion item 265,yellow,linen,s-l,6646.61,https://shop.lk/product/265,2024-08-19t00:00:00,0.888,212.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
267.0,30.0,fashion item 266,white,wool,s-l,3379.11,https://shop.lk/product/266,2024-02-09t00:00:00,0.777,10.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
268.0,8.0,fashion item 267,black,cotton,xs-l,6575.37,https://shop.lk/product/267,2023-09-17t00:00:00,0.707,50.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
269.0,1.0,fashion item 268,green,silk,s-xl,6823.75,https://shop.lk/product/268,2024-05-22t00:00:00,0.646,86.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
270.0,17.0,fashion item 269,yellow,rayon,s-xl,3185.97,https://shop.lk/product/269,2023-10-19t00:00:00,0.452,93.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
271.0,47.0,fashion item 270,green,rayon,s-l,6815.86,https://shop.lk/product/270,2024-10-03t00:00:00,0.06,154.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
272.0,39.0,fashion item 271,grey,denim,s-l,3242.73,https://shop.lk/product/271,2023-01-10t00:00:00,0.128,69.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
273.0,21.0,fashion item 272,blue,denim,m-xl,6006.45,https://shop.lk/product/272,2024-10-01t00:00:00,0.781,61.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
274.0,7.0,fashion item 273,black,polyester,s-xl,6030.86,https://shop.lk/product/273,2023-10-02t00:00:00,0.09,234.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
275.0,33.0,fashion item 274,grey,denim,s-l,5635.75,https://shop.lk/product/274,2023-08-24t00:00:00,0.938,167.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
276.0,33.0,fashion item 275,blue,polyester,s-l,5589.55,https://shop.lk/product/275,2024-12-17t00:00:00,0.371,287.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
277.0,32.0,fashion item 276,grey,silk,s-l,7326.2,https://shop.lk/product/276,2023-10-15t00:00:00,0.991,220.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
278.0,32.0,fashion item 277,yellow,wool,s-l,5068.6,https://shop.lk/product/277,2023-10-24t00:00:00,0.07,71.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
279.0,25.0,fashion item 278,red,silk,m-xxl,4415.18,https://shop.lk/product/278,2024-09-14t00:00:00,0.647,153.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
280.0,42.0,fashion item 279,red,silk,s-xl,7746.14,https://shop.lk/product/279,2024-06-22t00:00:00,0.113,8.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
281.0,44.0,fashion item 280,beige,denim,s-xl,7272.47,https://shop.lk/product/280,2024-10-12t00:00:00,0.353,247.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
282.0,48.0,fashion item 281,blue,rayon,m-xxl,5398.68,https://shop.lk/product/281,2024-08-16t00:00:00,0.194,293.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
283.0,24.0,fashion item 282,pink,cotton,s-l,6543.3,https://shop.lk/product/282,2023-07-12t00:00:00,0.482,177.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
284.0,3.0,fashion item 283,beige,polyester,m-xl,5970.76,https://shop.lk/product/283,2024-08-25t00:00:00,0.309,17.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
285.0,24.0,fashion item 284,beige,cotton,xs-l,2467.83,https://shop.lk/product/284,2024-10-17t00:00:00,0.978,25.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
286.0,3.0,fashion item 285,beige,rayon,xs-l,3931.31,https://shop.lk/product/285,2023-02-21t00:00:00,0.401,285.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
287.0,25.0,fashion item 286,yellow,linen,s-xl,7858.53,https://shop.lk/product/286,2023-04-18t00:00:00,0.545,123.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
288.0,18.0,fashion item 287,white,rayon,s-xl,7822.61,https://shop.lk/product/287,2024-08-08t00:00:00,0.941,160.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
289.0,14.0,fashion item 288,yellow,rayon,xs-l,2341.15,https://shop.lk/product/288,2025-01-26t00:00:00,0.21,58.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
290.0,12.0,fashion item 289,grey,rayon,m-xxl,6120.84,https://shop.lk/product/289,2024-01-27t00:00:00,0.347,270.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
291.0,33.0,fashion item 290,pink,cotton,s-xl,4136.69,https://shop.lk/product/290,2024-01-14t00:00:00,0.523,192.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
292.0,41.0,fashion item 291,red,linen,m-xxl,2344.22,https://shop.lk/product/291,2024-01-02t00:00:00,0.728,115.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
293.0,49.0,fashion item 292,yellow,wool,m-xl,5094.31,https://shop.lk/product/292,2024-02-12t00:00:00,0.804,196.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
294.0,30.0,fashion item 293,pink,linen,xs-l,6615.3,https://shop.lk/product/293,2024-08-14t00:00:00,0.054,77.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
295.0,10.0,fashion item 294,blue,cotton,s-l,7743.8,https://shop.lk/product/294,2024-12-23t00:00:00,0.432,121.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
296.0,24.0,fashion item 295,pink,denim,xs-l,6439.73,https://shop.lk/product/295,2024-10-23t00:00:00,0.752,244.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
297.0,47.0,fashion item 296,yellow,polyester,s-xl,7648.35,https://shop.lk/product/296,2025-04-07t00:00:00,0.844,159.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
298.0,5.0,fashion item 297,yellow,denim,s-xl,5557.71,https://shop.lk/product/297,2025-01-01t00:00:00,0.234,128.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
299.0,48.0,fashion item 298,grey,wool,m-xxl,3378.54,https://shop.lk/product/298,2025-03-08t00:00:00,0.401,153.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
300.0,37.0,fashion item 299,green,rayon,s-l,6525.64,https://shop.lk/product/299,2024-11-29t00:00:00,0.158,127.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
301.0,23.0,fashion item 300,white,wool,s-xl,6935.02,https://shop.lk/product/300,2025-03-29t00:00:00,0.448,203.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
302.0,3.0,fashion item 301,pink,polyester,s-l,3473.42,https://shop.lk/product/301,2023-10-03t00:00:00,0.229,94.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
303.0,45.0,fashion item 302,grey,silk,m-xxl,3180.74,https://shop.lk/product/302,2023-08-22t00:00:00,0.249,272.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
304.0,31.0,fashion item 303,beige,polyester,s-l,3424.97,https://shop.lk/product/303,2023-04-05t00:00:00,0.504,139.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
305.0,11.0,fashion item 304,grey,polyester,s-xl,5974.93,https://shop.lk/product/304,2023-03-15t00:00:00,0.694,193.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
306.0,29.0,fashion item 305,white,denim,s-l,6276.06,https://shop.lk/product/305,2023-05-03t00:00:00,0.802,270.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
307.0,3.0,fashion item 306,red,rayon,m-xxl,7515.21,https://shop.lk/product/306,2024-07-19t00:00:00,0.388,133.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
308.0,26.0,fashion item 307,red,rayon,s-l,3863.19,https://shop.lk/product/307,2023-09-01t00:00:00,0.244,104.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
309.0,11.0,fashion item 308,white,linen,s-xl,5056.61,https://shop.lk/product/308,2023-12-03t00:00:00,0.292,139.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
310.0,37.0,fashion item 309,black,silk,m-xl,3930.37,https://shop.lk/product/309,2023-10-10t00:00:00,0.692,194.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
311.0,6.0,fashion item 310,beige,denim,xs-l,3500.42,https://shop.lk/product/310,2023-09-26t00:00:00,0.744,272.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
312.0,46.0,fashion item 311,red,linen,s-l,6517.07,https://shop.lk/product/311,2023-10-08t00:00:00,0.094,14.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
313.0,21.0,fashion item 312,beige,polyester,m-xl,2607.59,https://shop.lk/product/312,2025-05-30t00:00:00,0.84,108.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
314.0,31.0,fashion item 313,white,silk,s-xl,2092.18,https://shop.lk/product/313,2025-04-23t00:00:00,0.774,159.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
315.0,35.0,fashion item 314,green,linen,s-xl,5959.15,https://shop.lk/product/314,2025-04-09t00:00:00,0.183,273.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
316.0,46.0,fashion item 315,white,silk,s-l,7803.67,https://shop.lk/product/315,2024-12-27t00:00:00,0.25,93.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
317.0,4.0,fashion item 316,black,rayon,s-xl,3099.85,https://shop.lk/product/316,2025-06-05t00:00:00,0.608,101.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
318.0,32.0,fashion item 317,yellow,linen,xs-l,2357.76,https://shop.lk/product/317,2023-08-28t00:00:00,0.731,86.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
319.0,5.0,fashion item 318,green,denim,m-xl,3696.42,https://shop.lk/product/318,2023-05-23t00:00:00,0.17,204.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
320.0,31.0,fashion item 319,grey,cotton,s-l,5845.38,https://shop.lk/product/319,2023-10-09t00:00:00,0.468,167.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
321.0,44.0,fashion item 320,green,wool,m-xl,4603.72,https://shop.lk/product/320,2023-12-26t00:00:00,0.322,94.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
322.0,28.0,fashion item 321,yellow,wool,s-l,5008.03,https://shop.lk/product/321,2025-01-04t00:00:00,0.286,286.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
323.0,31.0,fashion item 322,blue,polyester,s-xl,2755.0,https://shop.lk/product/322,2024-01-27t00:00:00,0.218,235.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
324.0,48.0,fashion item 323,red,linen,s-l,4114.8,https://shop.lk/product/323,2023-05-01t00:00:00,0.295,167.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
325.0,5.0,fashion item 324,beige,linen,m-xl,3266.31,https://shop.lk/product/324,2025-01-02t00:00:00,0.373,29.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
326.0,35.0,fashion item 325,white,linen,s-l,3324.08,https://shop.lk/product/325,2025-03-05t00:00:00,0.909,14.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
327.0,30.0,fashion item 326,black,wool,xs-l,6123.55,https://shop.lk/product/326,2024-08-03t00:00:00,0.691,256.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
328.0,22.0,fashion item 327,beige,linen,s-xl,6144.78,https://shop.lk/product/327,2025-03-24t00:00:00,0.658,84.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
329.0,48.0,fashion item 328,beige,wool,m-xxl,5959.28,https://shop.lk/product/328,2025-05-05t00:00:00,0.818,248.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
330.0,14.0,fashion item 329,yellow,rayon,s-l,7907.61,https://shop.lk/product/329,2023-10-26t00:00:00,0.573,201.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
331.0,4.0,fashion item 330,pink,rayon,xs-l,5775.56,https://shop.lk/product/330,2023-09-09t00:00:00,0.997,42.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
332.0,38.0,fashion item 331,white,cotton,xs-l,3515.56,https://shop.lk/product/331,2024-07-18t00:00:00,0.183,86.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
333.0,13.0,fashion item 332,blue,cotton,m-xxl,5129.43,https://shop.lk/product/332,2023-05-22t00:00:00,0.161,170.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
334.0,49.0,fashion item 333,green,polyester,xs-l,7603.34,https://shop.lk/product/333,2024-03-30t00:00:00,0.398,76.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
335.0,1.0,fashion item 334,white,silk,xs-l,3964.91,https://shop.lk/product/334,2023-04-03t00:00:00,0.568,196.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
336.0,40.0,fashion item 335,red,rayon,m-xxl,5520.47,https://shop.lk/product/335,2024-06-30t00:00:00,0.821,146.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
337.0,36.0,fashion item 336,white,linen,m-xxl,5626.0,https://shop.lk/product/336,2023-05-31t00:00:00,0.632,227.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
338.0,28.0,fashion item 337,pink,silk,s-l,7224.03,https://shop.lk/product/337,2024-07-21t00:00:00,0.455,296.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
339.0,5.0,fashion item 338,red,rayon,m-xxl,7911.9,https://shop.lk/product/338,2025-06-16t00:00:00,0.144,60.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
340.0,9.0,fashion item 339,black,wool,s-xl,6904.34,https://shop.lk/product/339,2024-07-11t00:00:00,0.097,279.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
341.0,22.0,fashion item 340,grey,silk,s-l,5420.88,https://shop.lk/product/340,2023-04-21t00:00:00,0.394,136.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
342.0,49.0,fashion item 341,yellow,silk,m-xxl,2275.75,https://shop.lk/product/341,2023-12-13t00:00:00,0.547,111.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
343.0,12.0,fashion item 342,green,cotton,s-l,4511.64,https://shop.lk/product/342,2024-03-25t00:00:00,0.893,142.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
344.0,3.0,fashion item 343,red,wool,s-xl,6488.47,https://shop.lk/product/343,2023-06-13t00:00:00,0.365,154.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
345.0,47.0,fashion item 344,white,cotton,s-l,2520.21,https://shop.lk/product/344,2023-07-01t00:00:00,0.895,264.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
346.0,29.0,fashion item 345,green,rayon,m-xl,6406.97,https://shop.lk/product/345,2024-06-09t00:00:00,0.914,42.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
347.0,16.0,fashion item 346,grey,cotton,s-l,5105.57,https://shop.lk/product/346,2023-06-13t00:00:00,0.097,171.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
348.0,1.0,fashion item 347,yellow,denim,s-xl,6993.43,https://shop.lk/product/347,2023-03-25t00:00:00,0.846,88.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
349.0,3.0,fashion item 348,blue,cotton,m-xxl,2487.72,https://shop.lk/product/348,2024-09-18t00:00:00,0.04,283.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
350.0,30.0,fashion item 349,red,polyester,xs-l,2206.79,https://shop.lk/product/349,2023-08-15t00:00:00,0.067,5.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
351.0,18.0,fashion item 350,yellow,denim,s-l,3559.0,https://shop.lk/product/350,2023-10-04t00:00:00,0.638,223.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
352.0,22.0,fashion item 351,yellow,denim,s-xl,4297.76,https://shop.lk/product/351,2025-06-06t00:00:00,0.54,237.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
353.0,18.0,fashion item 352,grey,polyester,xs-l,6795.12,https://shop.lk/product/352,2025-06-19t00:00:00,0.166,128.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
354.0,23.0,fashion item 353,blue,polyester,s-xl,4897.49,https://shop.lk/product/353,2023-03-09t00:00:00,0.856,124.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
355.0,31.0,fashion item 354,beige,rayon,s-xl,7417.64,https://shop.lk/product/354,2023-05-06t00:00:00,0.009,99.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
356.0,27.0,fashion item 355,yellow,rayon,s-xl,3179.64,https://shop.lk/product/355,2023-09-20t00:00:00,0.204,86.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
357.0,10.0,fashion item 356,black,linen,m-xl,2660.93,https://shop.lk/product/356,2023-10-27t00:00:00,0.791,72.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
358.0,9.0,fashion item 357,pink,cotton,s-l,5359.05,https://shop.lk/product/357,2024-12-06t00:00:00,0.482,215.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
359.0,42.0,fashion item 358,grey,cotton,s-xl,6838.58,https://shop.lk/product/358,2024-06-20t00:00:00,0.477,76.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
360.0,35.0,fashion item 359,blue,silk,s-l,2886.08,https://shop.lk/product/359,2023-09-18t00:00:00,0.301,275.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
361.0,4.0,fashion item 360,white,silk,s-l,4681.81,https://shop.lk/product/360,2025-03-28t00:00:00,0.017,39.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
362.0,49.0,fashion item 361,grey,silk,m-xxl,4240.33,https://shop.lk/product/361,2024-08-30t00:00:00,0.722,260.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
363.0,16.0,fashion item 362,green,polyester,xs-l,2480.1,https://shop.lk/product/362,2024-06-15t00:00:00,0.062,150.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
364.0,23.0,fashion item 363,black,rayon,m-xl,3835.41,https://shop.lk/product/363,2024-11-29t00:00:00,0.914,102.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
365.0,12.0,fashion item 364,yellow,silk,s-l,6755.78,https://shop.lk/product/364,2024-07-05t00:00:00,0.419,43.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
366.0,15.0,fashion item 365,red,polyester,s-l,3914.92,https://shop.lk/product/365,2023-12-07t00:00:00,0.5,270.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
367.0,17.0,fashion item 366,green,silk,m-xl,4775.43,https://shop.lk/product/366,2024-08-01t00:00:00,0.113,88.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
368.0,41.0,fashion item 367,beige,linen,m-xxl,4179.84,https://shop.lk/product/367,2023-04-29t00:00:00,0.985,179.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
369.0,4.0,fashion item 368,red,polyester,xs-l,4124.07,https://shop.lk/product/368,2025-03-22t00:00:00,0.453,192.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
370.0,18.0,fashion item 369,yellow,rayon,m-xxl,5311.54,https://shop.lk/product/369,2025-02-08t00:00:00,0.446,81.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
371.0,39.0,fashion item 370,pink,denim,s-l,4414.14,https://shop.lk/product/370,2025-03-12t00:00:00,0.371,230.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
372.0,14.0,fashion item 371,yellow,rayon,s-xl,7422.39,https://shop.lk/product/371,2023-11-08t00:00:00,0.849,213.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
373.0,11.0,fashion item 372,green,wool,m-xl,5444.63,https://shop.lk/product/372,2025-01-07t00:00:00,0.522,260.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
374.0,9.0,fashion item 373,red,polyester,m-xl,4317.49,https://shop.lk/product/373,2025-02-10t00:00:00,0.475,173.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
375.0,24.0,fashion item 374,pink,wool,m-xxl,7806.35,https://shop.lk/product/374,2023-01-14t00:00:00,0.084,86.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
376.0,15.0,fashion item 375,blue,rayon,xs-l,2114.22,https://shop.lk/product/375,2024-11-05t00:00:00,0.471,50.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
377.0,18.0,fashion item 376,white,denim,s-l,3952.81,https://shop.lk/product/376,2023-10-12t00:00:00,0.931,188.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
378.0,39.0,fashion item 377,pink,wool,m-xl,6132.91,https://shop.lk/product/377,2024-07-01t00:00:00,0.777,187.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
379.0,28.0,fashion item 378,pink,denim,m-xl,4296.76,https://shop.lk/product/378,2024-05-15t00:00:00,0.641,209.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
380.0,27.0,fashion item 379,white,silk,m-xl,3767.43,https://shop.lk/product/379,2023-06-02t00:00:00,0.858,59.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
381.0,32.0,fashion item 380,black,wool,m-xxl,4770.94,https://shop.lk/product/380,2023-10-30t00:00:00,0.922,90.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
382.0,37.0,fashion item 381,white,polyester,s-l,5010.24,https://shop.lk/product/381,2025-06-06t00:00:00,0.317,202.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
383.0,42.0,fashion item 382,green,polyester,m-xl,4873.0,https://shop.lk/product/382,2024-04-28t00:00:00,0.172,137.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
384.0,6.0,fashion item 383,grey,rayon,m-xl,2029.52,https://shop.lk/product/383,2023-05-31t00:00:00,0.754,100.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
385.0,12.0,fashion item 384,black,cotton,s-xl,6604.38,https://shop.lk/product/384,2024-08-08t00:00:00,0.581,262.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
386.0,30.0,fashion item 385,pink,cotton,xs-l,2899.01,https://shop.lk/product/385,2024-09-13t00:00:00,0.098,107.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
387.0,35.0,fashion item 386,black,rayon,m-xl,4992.11,https://shop.lk/product/386,2025-03-04t00:00:00,0.069,274.0,jeans,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
388.0,47.0,fashion item 387,white,rayon,xs-l,7249.17,https://shop.lk/product/387,2025-03-18t00:00:00,0.552,127.0,t-shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
389.0,47.0,fashion item 388,green,wool,xs-l,6998.67,https://shop.lk/product/388,2024-11-30t00:00:00,0.763,147.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
390.0,32.0,fashion item 389,yellow,cotton,xs-l,4467.19,https://shop.lk/product/389,2024-08-11t00:00:00,0.27,132.0,jackets,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
391.0,41.0,fashion item 390,white,rayon,m-xxl,4577.68,https://shop.lk/product/390,2023-03-27t00:00:00,0.667,37.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
392.0,32.0,fashion item 391,yellow,wool,s-l,4058.37,https://shop.lk/product/391,2024-02-09t00:00:00,0.859,214.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
393.0,18.0,fashion item 392,blue,cotton,m-xl,6103.54,https://shop.lk/product/392,2024-12-02t00:00:00,0.888,218.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
394.0,27.0,fashion item 393,white,polyester,m-xxl,6491.5,https://shop.lk/product/393,2025-04-07t00:00:00,0.533,264.0,dresses,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
395.0,1.0,fashion item 394,yellow,rayon,m-xxl,7813.47,https://shop.lk/product/394,2024-08-10t00:00:00,0.148,84.0,skirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
396.0,46.0,fashion item 395,white,silk,m-xxl,4401.91,https://shop.lk/product/395,2024-07-14t00:00:00,0.73,121.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
397.0,7.0,fashion item 396,grey,cotton,s-xl,4117.29,https://shop.lk/product/396,2023-11-04t00:00:00,0.279,299.0,shirts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
398.0,16.0,fashion item 397,black,linen,xs-l,6410.24,https://shop.lk/product/397,2024-08-30t00:00:00,0.332,145.0,shorts,2026-05-02T10:32:00.662267,100,,,2026-05-02T10:32:04.440408
