deviceId,rideId,timestamp,temperature,coldTemperature,humidity,rainValue,rainValue2,rainStatus,rainStatus2,magnetDetected,pitch,roll,tiltAngle,tiltStatus,waterDetected,tiltDetected,tempHigh,tempLow,temperatureStatus,deliveryStatus,tilt_rate,tilt_accel,tilt_risk_score,label
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:32,33.69,33.19,78.68,4095,4095,Dry,Dry,False,10.285,10.108,10.005,Normal,False,False,False,False,Normal,IDLE,1.4567870151269293,0.3490481062480042,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:34,33.55,33.05,77.75,4095,4095,Dry,Dry,False,9.871,8.668,9.025,Normal,False,False,False,False,Normal,IDLE,-0.8318223903210943,-0.5001801311489845,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:36,33.56,33.06,77.6,4095,4095,Dry,Dry,False,7.263,6.16,7.246,Normal,False,False,False,False,Normal,IDLE,-0.059796961399003895,0.412148038842792,0.7425107994964336,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:38,33.72,33.22,77.33,4095,4095,Dry,Dry,True,7.514,7.256,6.997,Normal,False,False,False,False,Normal,IDLE,-1.0088178766304978,0.25536656045929707,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:40,33.66,33.16,78.7,4095,4095,Dry,Dry,False,6.001,7.496,6.319,Normal,False,False,False,False,Normal,IDLE,0.7824467763030332,0.039499936376159846,0.8666391293166871,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:42,33.83,33.33,78.01,3000,3000,Wet,Wet,False,6.767,8.004,6.848,Normal,False,False,False,False,Normal,IDLE,0.17045217678297753,-0.569481191298946,0.7359639548159198,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:44,34.03,33.53,77.45,4095,4095,Dry,Dry,False,7.126,6.946,6.829,Normal,False,False,False,False,Normal,IDLE,-0.7133798402222075,0.23032055097449333,0.8969197377619316,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:46,33.4,32.9,79.45,4095,4095,Dry,Dry,False,8.767,8.62,8.49,Normal,False,False,False,False,Normal,IDLE,-1.2614114340635574,0.31486613983182205,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:48,33.72,33.22,77.89,4095,4095,Dry,Dry,False,8.335,8.719,8.827,Normal,False,False,False,False,Normal,IDLE,-0.28492472836257854,0.45591360186425844,0.9681742566726651,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:50,33.41,32.91,81.51,4095,4095,Dry,Dry,True,9.648,10.568,10.555,Normal,False,False,False,False,Normal,IDLE,0.1824682358475246,0.04440733310216888,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:52,33.7,33.2,78.67,3000,3000,Wet,Wet,False,6.174,6.783,6.593,Normal,False,False,False,False,Normal,IDLE,0.2921042498591685,-0.427177253531281,0.7468996990887699,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:54,33.38,32.88,76.79,4095,4095,Dry,Dry,False,10.567,10.857,10.197,Normal,False,False,False,False,Normal,IDLE,0.08323714021725592,-0.8443213672843257,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:56,34.21,33.71,78.21,4095,4095,Dry,Dry,True,11.294,10.802,11.295,Normal,False,False,False,False,Normal,IDLE,-0.6844604436096275,-0.42313852943783875,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:00:58,33.48,32.98,77.88,4095,4095,Dry,Dry,True,7.799,8.771,7.91,Normal,False,False,False,False,Normal,IDLE,0.3455640243917246,-0.329022827248666,0.8947190090682452,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:00,33.65,33.15,78.07,4095,4095,Dry,Dry,False,8.486,8.174,8.755,Normal,False,False,False,False,Normal,IDLE,-0.97745740683227,0.568674883973793,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:02,33.18,32.68,78.05,1500,1500,Wet,Wet,False,8.207,7.94,8.029,Normal,False,False,False,False,Normal,IDLE,-0.06614134148790023,-0.0749698898837319,0.8227871489733221,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:04,33.25,32.75,77.49,4095,4095,Dry,Dry,False,8.322,8.762,8.03,Normal,False,False,False,False,Normal,IDLE,-0.6612083967741201,-0.63502682561922,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:06,33.4,32.9,78.5,4095,4095,Dry,Dry,False,8.167,8.115,7.983,Normal,False,False,False,False,Normal,IDLE,-0.990624550778838,0.6136910941814773,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:08,33.52,33.02,79.02,4095,4095,Dry,Dry,False,10.101,11.335,10.603,Normal,False,False,False,False,Normal,IDLE,0.7449986715897556,-0.1855653620604555,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:10,33.5,33.0,79.0,4095,4095,Dry,Dry,False,6.544,6.573,6.957,Normal,False,False,False,False,Normal,IDLE,-0.03626532687075298,-0.05010794150920658,0.7065299182084194,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:12,33.08,32.58,77.89,4095,4095,Dry,Dry,False,7.65,8.567,7.503,Normal,False,False,False,False,Normal,IDLE,0.6156569987603522,-0.060191265228341215,0.9349769723544343,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:14,33.24,32.74,78.45,4095,4095,Dry,Dry,False,6.149,5.905,6.313,Normal,False,False,False,False,Normal,IDLE,0.6278325234427362,-0.774044012680375,0.8196607182483074,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:16,33.69,33.19,78.19,3000,3000,Wet,Wet,False,7.53,8.214,8.151,Normal,False,False,False,False,Normal,IDLE,0.4429406573908006,-0.10538732514755,0.9479593527885686,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:18,33.39,32.89,78.86,4095,4095,Dry,Dry,False,8.223,7.69,8.522,Normal,False,False,False,False,Normal,IDLE,0.1397207343182406,-0.20292720983835766,0.8940689095384237,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:20,33.81,33.31,77.53,3000,3000,Wet,Wet,False,9.382,8.941,9.393,Normal,False,False,False,False,Normal,IDLE,-0.08814503780502587,0.04391055742689532,0.9657163435296309,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:22,33.73,33.23,77.34,4095,4095,Dry,Dry,False,6.378,8.653,7.563,Normal,False,False,False,False,Normal,IDLE,-0.010480323785483196,0.5482165642024215,0.7594744519222755,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:24,33.67,33.17,77.28,4095,4095,Dry,Dry,False,8.922,8.241,8.351,Normal,False,False,False,False,Normal,IDLE,-0.5337005600026914,0.4894522762309115,0.9952265436576369,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:26,33.28,32.78,77.7,4095,4095,Dry,Dry,False,2.948,3.617,3.455,Normal,False,False,False,False,Normal,IDLE,-0.0021415246480067135,0.4345525606972918,0.34609456032237146,Safe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:28,33.63,33.13,77.21,4095,4095,Dry,Dry,False,7.656,6.23,7.552,Normal,False,False,False,False,Normal,IDLE,-0.7150924442659844,0.33237083961812103,0.9697732747454699,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:30,33.35,32.85,79.81,4095,4095,Dry,Dry,False,8.143,7.784,7.696,Normal,False,False,False,False,Normal,IDLE,0.4086413115387395,0.7569991092282548,0.8922291185372914,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:32,33.69,33.19,77.78,4095,4095,Dry,Dry,False,6.897,6.639,6.753,Normal,False,False,False,False,Normal,IDLE,1.6726145280735367,-0.06765611421415267,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:34,33.28,32.78,79.29,4095,4095,Dry,Dry,False,8.756,9.571,9.178,Normal,False,False,False,False,Normal,IDLE,1.1753605441015365,-0.5025647007822652,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:36,33.27,32.77,76.58,4095,4095,Dry,Dry,False,9.015,7.695,7.611,Normal,False,False,False,False,Normal,IDLE,-1.054308755447675,-0.8873793253245121,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:38,33.69,33.19,79.72,4095,4095,Dry,Dry,False,8.598,7.405,7.754,Normal,False,False,False,False,Normal,IDLE,-1.0680418559532237,0.21683629029114798,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:40,33.47,32.97,77.92,3000,3000,Wet,Wet,False,6.82,6.614,7.15,Normal,False,False,False,False,Normal,IDLE,0.22996684916546362,-0.38498103875229384,0.7840299154637619,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:42,33.28,32.78,79.81,4095,4095,Dry,Dry,False,7.264,7.195,7.219,Normal,False,False,False,False,Normal,IDLE,-0.9487910292733668,-0.09729846820028597,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:44,33.65,33.15,78.65,4095,4095,Dry,Dry,False,10.549,10.431,10.804,Normal,False,False,False,False,Normal,IDLE,-0.0022468064563953656,0.8738608954519596,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:46,33.87,33.37,76.47,4095,4095,Dry,Dry,False,6.96,7.007,7.469,Normal,False,False,False,False,Normal,IDLE,0.2948666723824739,-0.4517977695098245,0.8353981328732676,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:48,33.44,32.94,78.77,1500,1500,Wet,Wet,False,9.108,8.699,8.315,Normal,False,False,False,False,Normal,IDLE,-0.49231974017985486,0.41692082311463075,0.9792072996422518,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:50,33.85,33.35,79.11,4095,4095,Dry,Dry,True,3.207,4.814,4.467,Normal,False,False,False,False,Normal,IDLE,0.8377702599646059,-1.1046757426279905,0.6980587783669365,Warning
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:52,32.81,32.31,79.46,4095,4095,Dry,Dry,False,9.161,8.935,8.452,Normal,False,False,False,False,Normal,IDLE,-1.0975594178275827,-1.1267813293812872,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:54,33.3,32.8,80.05,4095,4095,Dry,Dry,False,8.149,7.955,8.039,Normal,False,False,False,False,Normal,IDLE,-0.10022633432865116,0.3527000149869976,0.8339782451356532,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:56,33.36,32.86,77.59,1500,1500,Wet,Wet,False,5.938,5.945,5.473,Normal,False,False,False,False,Normal,IDLE,0.23507629648927622,-1.041970407465881,0.6177863693079437,Warning
ESP32_BAG_01,RIDE_024,2025-01-01 08:01:58,33.95,33.45,78.28,3000,3000,Wet,Wet,False,7.103,7.667,7.487,Normal,False,False,False,False,Normal,IDLE,1.0246828824823353,0.16104018969049078,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:02:00,33.65,33.15,78.96,4095,4095,Dry,Dry,False,7.934,7.621,8.55,Normal,False,False,False,False,Normal,IDLE,2.163837912572704,0.1260712978655535,1.0,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:02:02,33.12,32.62,80.29,4095,4095,Dry,Dry,False,6.748,7.579,6.794,Normal,False,False,False,False,Normal,IDLE,-0.6709732662527883,-0.06710560071460543,0.8806597812026548,Unsafe
ESP32_BAG_01,RIDE_024,2025-01-01 08:02:04,33.74,33.24,77.77,4095,4095,Dry,Dry,False,9.35,9.593,8.886,Normal,False,False,False,False,Normal,IDLE,1.0569332476760713,-0.09680734415212146,1.0,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:00,30.14,29.64,73.9,4095,4095,Dry,Dry,False,5.187,5.049,5.629,Normal,False,False,False,False,Normal,IDLE,0.0,-0.7266722324050053,0.562864489164591,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:02,29.42,28.92,76.63,1500,1500,Wet,Wet,False,8.879,9.54,9.467,Normal,False,False,False,False,Normal,IDLE,0.47134572029620814,0.5018178217344431,1.0,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:04,29.9,29.4,74.02,3000,3000,Wet,Wet,False,5.561,5.755,5.527,Normal,False,False,False,False,Normal,IDLE,0.4785228931704539,-0.230779062300706,0.6962739858245524,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:06,30.16,29.66,75.53,3000,3000,Wet,Wet,False,5.545,5.136,4.978,Normal,False,False,False,False,Normal,IDLE,-0.06368915148771379,-0.1366237237363228,0.5168863938336913,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:08,30.15,29.65,74.15,4095,4095,Dry,Dry,False,6.811,5.962,6.401,Normal,False,False,False,False,Normal,IDLE,0.24471982542603965,-0.014153844650369854,0.7135433712969952,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:10,29.84,29.34,74.54,3000,3000,Wet,Wet,False,5.392,5.969,5.648,Normal,False,False,False,False,Normal,IDLE,0.416605418705169,-0.667017314409255,0.6897987778960971,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:12,29.82,29.32,75.12,4095,4095,Dry,Dry,False,5.203,5.722,5.826,Normal,False,False,False,False,Normal,IDLE,1.8292195279316603,-0.4175038685779539,1.0,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:14,29.74,29.24,74.58,4095,4095,Dry,Dry,False,6.052,5.943,6.28,Normal,False,False,False,False,Normal,IDLE,-0.7722955730318921,-0.18783305959783655,0.8597040374750391,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:16,30.33,29.83,74.21,4095,4095,Dry,Dry,False,6.29,6.198,6.182,Normal,False,False,False,False,Normal,IDLE,-0.13218550332131804,-0.35436817755154765,0.6578545480895889,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:18,30.16,29.66,75.05,3000,3000,Wet,Wet,False,7.668,7.149,7.445,Normal,False,False,False,False,Normal,IDLE,0.3680638008140197,0.968194802951832,0.8548969049951807,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:20,30.34,29.84,75.94,4095,4095,Dry,Dry,False,6.15,5.856,5.865,Normal,False,False,False,False,Normal,IDLE,-1.330000243173801,-0.08877880513314905,0.9854940640238161,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:22,30.64,30.14,74.74,4095,4095,Dry,Dry,False,5.344,5.859,5.199,Normal,False,False,False,False,Normal,IDLE,-0.3812153081908747,1.0432108575314505,0.6342320845103886,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:24,29.73,29.23,74.76,1500,1500,Wet,Wet,False,7.075,6.9,6.175,Normal,False,False,False,False,Normal,IDLE,-0.4337727227619914,-0.2735940510679073,0.7475974057053342,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:26,30.44,29.94,73.18,4095,4095,Dry,Dry,False,4.714,5.164,4.888,Normal,False,False,False,False,Normal,IDLE,-0.24501600704561777,0.6987114304115641,0.5622661503028374,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:28,30.08,29.58,73.85,4095,4095,Dry,Dry,False,5.813,6.106,6.182,Normal,False,False,False,False,Normal,IDLE,-0.44653748915392316,0.7238027860317383,0.7521671465226379,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:30,30.58,30.08,75.44,4095,4095,Dry,Dry,False,7.038,7.814,7.511,Normal,False,False,False,False,Normal,IDLE,-0.7622217248035736,0.46468451774965086,0.9797719489560164,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:32,30.31,29.81,74.77,3000,3000,Wet,Wet,False,3.416,1.99,2.708,Normal,False,False,False,False,Normal,IDLE,0.5824601356042114,0.2645519808364732,0.44552184745554546,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:34,30.52,30.02,74.73,3000,3000,Wet,Wet,False,6.992,5.424,5.967,Normal,False,False,False,False,Normal,IDLE,0.25144927633063185,-0.7576944288969851,0.6721324384204829,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:36,30.34,29.84,76.97,3000,3000,Wet,Wet,False,6.106,6.152,6.099,Normal,False,False,False,False,Normal,IDLE,0.4430410148105714,0.399065105597992,0.742787420217915,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:38,29.61,29.11,74.57,1500,1500,Wet,Wet,False,6.348,6.338,6.419,Normal,False,False,False,False,Normal,IDLE,0.24512541587159806,-0.5927602564293958,0.7154214966777883,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:40,30.13,29.63,74.03,4095,4095,Dry,Dry,False,6.542,6.991,6.076,Normal,False,False,False,False,Normal,IDLE,-0.1180601315177553,-0.07844478767958886,0.6430202248825898,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:42,30.18,29.68,76.96,4095,4095,Dry,Dry,False,4.78,3.857,4.729,Normal,False,False,False,False,Normal,IDLE,0.5043219246846923,0.9895886338545344,0.6242164977588647,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:44,30.2,29.7,76.31,4095,4095,Dry,Dry,False,3.849,4.375,4.535,Normal,False,False,False,False,Normal,IDLE,-1.1710431305964852,0.1449360983035654,0.8047859482735713,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:46,29.49,28.99,76.5,1500,1500,Wet,Wet,False,7.181,8.129,7.824,Normal,False,False,False,False,Normal,IDLE,1.0983704111385417,-0.06994837750872605,1.0,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:48,30.11,29.61,74.04,4095,4095,Dry,Dry,False,6.265,5.968,5.778,Normal,False,False,False,False,Normal,IDLE,0.5426442032437272,0.17014620493905133,0.7405676757873345,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:50,29.8,29.3,74.38,3000,3000,Wet,Wet,False,1.721,1.134,1.817,Normal,False,False,False,False,Normal,IDLE,0.5585549599039651,0.3747671911321956,0.34927043539259134,Safe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:52,29.99,29.49,74.23,4095,4095,Dry,Dry,False,6.386,7.434,7.095,Normal,False,False,False,False,Normal,IDLE,0.5557862839141937,0.024493601759971218,0.8761989256933284,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:54,29.68,29.18,75.13,4095,4095,Dry,Dry,False,7.325,7.189,7.012,Normal,False,False,False,False,Normal,IDLE,-0.2050964828476085,-0.32358136087077993,0.7627113396132882,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:56,29.83,29.33,74.26,4095,4095,Dry,Dry,False,7.878,8.678,8.248,Normal,False,False,False,False,Normal,IDLE,-0.9529684997764163,-0.551791555252604,1.0,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:00:58,30.06,29.56,74.5,4095,4095,Dry,Dry,False,7.919,7.726,7.359,Normal,False,False,False,False,Normal,IDLE,0.8092362886836604,0.4481937040771667,0.9786477096534574,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:00,30.15,29.65,75.8,3000,3000,Wet,Wet,False,7.355,6.938,6.74,Normal,False,False,False,False,Normal,IDLE,0.7107282925469944,0.95242768113089,0.8871936286284965,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:02,29.85,29.35,74.92,4095,4095,Dry,Dry,False,4.543,4.476,4.629,Normal,False,False,False,False,Normal,IDLE,0.3652833428422669,-0.40201077253056045,0.5725099549828068,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:04,29.8,29.3,74.21,4095,4095,Dry,Dry,False,6.393,5.964,6.276,Normal,False,False,False,False,Normal,IDLE,-0.015003252980602797,-0.5620351828234748,0.6320969530918353,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:06,29.83,29.33,73.23,4095,4095,Dry,Dry,False,8.005,8.104,7.571,Normal,False,False,False,False,Normal,IDLE,0.34436977244152134,-0.6092218059440044,0.8603763205625593,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:08,30.04,29.54,74.73,4095,4095,Dry,Dry,False,6.102,6.385,6.571,Normal,False,False,False,False,Normal,IDLE,-0.10693299553761544,-1.2600503406595167,0.6892025068344019,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:10,30.08,29.58,74.09,4095,4095,Dry,Dry,False,4.465,4.01,4.165,Normal,False,False,False,False,Normal,IDLE,-0.47436585710010215,-0.1433350595318697,0.5587925405115906,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:12,30.31,29.81,76.43,3000,3000,Wet,Wet,False,8.027,6.388,7.204,Normal,False,False,False,False,Normal,IDLE,-0.016075517343148823,-0.27163367157967533,0.7252326906131363,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:14,30.14,29.64,74.36,4095,4095,Dry,Dry,False,7.436,7.251,7.56,Normal,False,False,False,False,Normal,IDLE,0.11803392514498912,0.41808646323382287,0.7914040577897841,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:16,30.27,29.77,76.79,3000,3000,Wet,Wet,False,5.969,6.03,6.334,Normal,False,False,False,False,Normal,IDLE,0.7887406536702298,0.4487048178207211,0.8700149089583679,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:18,30.58,30.08,75.46,4095,4095,Dry,Dry,False,6.072,5.8,5.898,Normal,False,False,False,False,Normal,IDLE,-0.019116630087652547,0.33614438160862953,0.5954968438389595,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:20,30.07,29.57,74.67,1500,1500,Wet,Wet,False,4.701,3.752,4.094,Normal,False,False,False,False,Normal,IDLE,0.989136625445002,-0.2245154514294621,0.7061483530416166,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:22,30.16,29.66,73.0,3000,3000,Wet,Wet,False,4.612,5.309,5.327,Normal,False,False,False,False,Normal,IDLE,0.24966444826089043,0.9073276711367315,0.6076360584639964,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:24,29.46,28.96,74.18,3000,3000,Wet,Wet,False,7.027,6.251,6.339,Normal,False,False,False,False,Normal,IDLE,0.7698574860256682,-0.18373860110082635,0.8648899317110719,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:26,30.39,29.89,75.4,3000,3000,Wet,Wet,False,2.295,1.905,1.688,Normal,False,False,False,False,Normal,IDLE,1.0938321198154404,0.20386366165291916,0.4969452544849551,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:28,30.0,29.5,74.65,3000,3000,Wet,Wet,False,4.432,5.074,4.439,Normal,False,False,False,False,Normal,IDLE,0.5844622955537203,1.1098626108127447,0.61925789188079,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:30,30.03,29.53,73.97,3000,3000,Wet,Wet,True,5.041,5.203,4.858,Normal,False,False,False,False,Normal,IDLE,1.2213476620206798,-0.2357429163902195,0.8522082682745851,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:32,30.49,29.99,76.22,4095,4095,Dry,Dry,False,2.772,2.47,2.827,Normal,False,False,False,False,Normal,IDLE,0.5125018139873811,0.8975913445704811,0.436499353009997,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:34,30.32,29.82,75.05,4095,4095,Dry,Dry,False,4.954,5.642,5.615,Normal,False,False,False,False,Normal,IDLE,-1.430019897493776,0.9601757010585479,0.9904604384630711,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:36,29.84,29.34,74.9,4095,4095,Dry,Dry,False,5.803,6.243,6.347,Normal,False,False,False,False,Normal,IDLE,-0.08315901285028587,-0.4944137011033736,0.6596517451747713,Warning
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:38,29.92,29.42,73.77,4095,4095,Dry,Dry,False,4.831,4.035,4.781,Normal,False,False,False,False,Normal,IDLE,0.8543960532427044,0.29999634098286526,0.7343900975391806,Unsafe
ESP32_BAG_01,RIDE_025,2025-01-01 08:01:40,29.74,29.24,74.14,4095,4095,Dry,Dry,False,5.557,4.709,5.233,Normal,False,False,False,False,Normal,IDLE,-0.7895476908885974,-0.1895239905371479,0.7601311366370623,Unsafe
ESP32_BAG_01,RIDE_026,2025-01-01 08:00:00,28.07,27.57,87.61,4095,4095,Dry,Dry,False,4.481,4.564,4.19,Normal,False,False,False,False,Normal,IDLE,0.0,-0.24876339081311422,0.4190476291345033,Warning
ESP32_BAG_01,RIDE_026,2025-01-01 08:00:02,27.94,27.44,88.42,4095,4095,Dry,Dry,False,5.538,6.17,5.332,Normal,False,False,False,False,Normal,IDLE,-0.4287505974506555,0.0795826924055312,0.6617827599051567,Warning
ESP32_BAG_01,RIDE_026,2025-01-01 08:00:04,27.63,27.13,87.45,3000,3000,Wet,Wet,False,2.83,2.702,2.745,Normal,False,False,False,False,Normal,IDLE,0.07123982552316609,0.02464913782970371,0.29583206832790276,Safe
ESP32_BAG_01,RIDE_026,2025-01-01 08:00:06,28.12,27.62,86.92,4095,4095,Dry,Dry,False,3.012,2.264,2.611,Normal,False,False,False,False,Normal,IDLE,0.013811103407285622,0.6065376183599915,0.26522798420386084,Safe
ESP32_BAG_01,RIDE_026,2025-01-01 08:00:08,28.12,27.62,87.07,4095,4095,Dry,Dry,False,3.131,3.982,3.566,Normal,False,False,False,False,Normal,IDLE,1.6791580578473426,0.06901817759946921,0.8603594409128579,Unsafe
ESP32_BAG_01,RIDE_026,2025-01-01 08:00:10,28.12,27.62,86.77,4095,4095,Dry,Dry,False,4.776,4.041,4.274,Normal,False,False,False,False,Normal,IDLE,-1.450630358099502,-0.3589349739759281,0.8626318088820211,Unsafe
ESP32_BAG_01,RIDE_026,2025-01-01 08:00:12,28.59,28.09,86.47,3000,3000,Wet,Wet,False,3.645,2.471,3.082,Normal,False,False,False,False,Normal,IDLE,-0.6460806783780229,-0.3295088978186502,0.5020184831513848,Warning
ESP32_BAG_01,RIDE_026,2025-01-01 08:00:14,28.05,27.55,87.51,3000,3000,Wet,Wet,False,5.066,6.529,5.711,Normal,False,False,False,False,Normal,IDLE,0.263468530297673,-0.11605857447319695,0.6501836062953832,Warning
ESP32_BAG_01,RIDE_026,2025-01-01 08:00:16,27.94,27.44,88.69,1500,1500,Wet,Wet,False,5.547,4.769,5.019,Normal,False,False,False,False,Normal,IDLE,-1.625475677105088,0.5312476317734252,0.9895183025695157,Unsafe
ESP32_BAG_01,RIDE_026,2025-01-01 08:00:18,28.03,27.53,85.53,3000,3000,Wet,Wet,False,5.24,3.975,4.204,Normal,False,False,False,False,Normal,IDLE,0.08663326196407885,0.1540568583214954,0.4463815226628423,Warning
ESP32_BAG_01,RIDE_026,2025-01-01 08:00:20,28.14,27.64,86.97,4095,4095,Dry,Dry,True,2.878,2.918,2.703,Normal,False,False,False,False,Normal,IDLE,-0.1547616458008209,0.3583931870322224,0.3167718661149477,Safe
ESP32_BAG_01,RIDE_026,2025-01-01 08:00:22,27.82,27.32,87.66,4095,4095,Dry,Dry,False,6.061,5.421,5.106,Normal,False,False,False,False,Normal,IDLE,-0.5384001522276269,-0.002861915451505674,0.6721294063807118,Warning
ESP32_BAG_01,RIDE_026,2025-01-01 08:00:24,28.67,28.17,87.97,4095,4095,Dry,Dry,False,2.349,1.917,2.896,Normal,False,False,False,False,Normal,IDLE,0.8636143536386867,-0.4987556869382178,0.5487066928795372,Warning
