interaction_id,user_id,product_id,interaction_type,interaction_ts,interaction_date
906,370,1070,add_to_cart,2024-02-01 12:55:01.259826,2024-04-11
907,452,1330,review,2024-09-11 19:37:38.936543,2024-11-20
908,176,1022,view,2024-05-29 10:37:34.970207,2024-08-07
909,403,1766,view,2024-07-20 16:29:29.363541,2024-09-28
910,146,1075,review,2024-08-31 09:25:07.776860,2024-11-09
911,186,2368,wishlist,2024-09-03 17:06:50.721141,2024-11-12
913,143,1124,view,2024-05-05 10:06:23.471381,2024-07-14
914,14,2170,wishlist,2024-08-04 15:31:30.505698,2024-10-13
915,7,2030,review,2024-04-13 10:15:16.194664,2024-06-22
916,183,396,wishlist,2024-03-31 02:08:51.335441,2024-06-09
917,108,636,purchase,2024-06-22 17:20:12.891102,2024-08-31
918,421,1940,view,2024-07-24 15:24:45.266708,2024-10-02
919,367,1186,view,2024-03-30 20:43:34.270306,2024-06-08
920,413,483,wishlist,2024-02-12 18:14:39.999816,2024-04-22
921,91,1082,view,2024-04-16 09:01:44.179140,2024-06-25
922,260,25,wishlist,2024-07-30 21:34:51.447013,2024-10-08
923,423,1142,view,2024-01-27 11:59:12.997447,2024-04-06
924,6,1121,wishlist,2024-02-09 17:54:28.666803,2024-04-19
925,432,380,purchase,2024-05-16 12:48:16.277967,2024-07-25
926,296,56,wishlist,2024-09-24 13:29:58.749725,2024-12-03
927,216,21,view,2024-08-31 09:36:27.671336,2024-11-09
928,291,1995,purchase,2024-02-27 00:00:00.000000,2024-05-07
929,151,1985,view,2024-04-27 19:16:23.730621,2024-07-06
930,214,1915,view,2024-03-02 01:46:36.694506,2024-05-11
931,448,593,wishlist,2024-04-06 06:00:36.029499,2024-06-15
932,20,1033,add_to_cart,2024-05-23 00:00:00.000000,2024-08-01
933,203,1937,add_to_cart,2024-01-06 13:43:11.158771,2024-03-16
934,18,748,wishlist,2024-07-03 07:35:24.591100,2024-09-11
935,200,968,add_to_cart,2024-05-04 05:49:48.269345,2024-07-13
936,456,252,view,2024-04-04 05:08:52.192384,2024-06-13
937,456,1805,wishlist,2024-06-05 07:10:36.709640,2024-08-14
938,401,2419,view,2024-02-15 12:31:25.232315,2024-04-25
939,337,1924,view,2024-10-03 11:00:02.887644,2024-12-12
940,273,1878,purchase,2024-04-30 05:07:37.333345,2024-07-09
941,92,1920,wishlist,2024-07-08 15:34:14.079386,2024-09-16
942,74,1522,view,2024-05-29 12:42:04.226985,2024-08-07
943,398,822,view,2024-09-09 08:27:33.081754,2024-11-18
944,22,2489,view,2024-05-11 12:09:06.916041,2024-07-20
945,266,2306,view,2024-09-14 16:11:49.306925,2024-11-23
946,298,2187,view,2024-05-26 11:06:29.259464,2024-08-04
947,142,1340,wishlist,2024-06-13 21:36:17.616344,2024-08-22
948,38,1199,review,2024-05-03 17:29:16.052496,2024-07-12
949,433,1609,view,2024-07-12 04:49:16.805606,2024-09-20
950,363,2010,view,2024-01-07 23:29:30.645396,2024-03-17
951,134,655,view,2024-06-29 21:02:10.647031,2024-09-07
952,95,156,purchase,2024-03-31 01:01:47.282287,2024-06-09
953,428,499,wishlist,2024-10-20 16:31:34.841535,2024-12-29
954,488,2208,view,2024-07-02 20:09:08.303842,2024-09-10
955,453,831,view,2024-10-28 04:26:08.362939,2025-01-06
956,431,1406,review,2024-10-10 17:38:32.093718,2024-12-19
957,167,1979,view,2024-06-29 11:38:27.317956,2024-09-07
958,117,203,purchase,2024-03-27 17:37:11.608645,2024-06-05
959,450,462,purchase,2024-04-15 18:39:57.668558,2024-06-24
960,188,1579,wishlist,2024-09-07 20:48:51.770884,2024-11-16
961,4,1776,wishlist,2024-05-13 04:27:15.340718,2024-07-22
962,94,744,wishlist,2024-05-18 13:44:46.406918,2024-07-27
963,349,1276,review,2024-07-08 17:11:39.278537,2024-09-16
964,94,394,wishlist,2024-03-08 12:01:55.497213,2024-05-17
965,482,978,add_to_cart,2024-10-04 23:16:56.493016,2024-12-13
966,493,452,view,2024-07-29 20:13:49.367557,2024-10-07
968,214,1802,wishlist,2024-04-14 02:37:41.700421,2024-06-23
969,235,973,wishlist,2024-05-30 01:35:42.924290,2024-08-08
970,304,1836,view,2024-01-26 00:30:21.725324,2024-04-05
971,464,1856,wishlist,2024-01-23 21:23:09.731778,2024-04-02
972,120,1864,wishlist,2024-01-08 02:50:44.735568,2024-03-18
973,427,1568,add_to_cart,2024-04-24 05:42:34.883970,2024-07-03
974,226,1751,add_to_cart,2024-04-05 11:37:54.003478,2024-06-14
975,340,564,view,2024-08-17 14:27:51.818899,2024-10-26
976,187,486,add_to_cart,2024-03-05 02:43:40.161960,2024-05-14
977,126,773,view,2024-03-04 17:59:40.809527,2024-05-13
978,34,1300,view,2024-10-15 03:38:08.168826,2024-12-24
979,239,1372,view,2024-08-05 16:38:59.323588,2024-10-14
980,359,1840,review,2024-09-04 10:22:03.691115,2024-11-13
981,463,1319,purchase,2024-07-10 03:54:42.510331,2024-09-18
982,259,531,view,2024-02-15 10:44:12.794491,2024-04-25
983,381,1363,view,2024-03-06 12:11:37.594994,2024-05-15
984,269,2210,view,2024-09-11 05:11:00.506186,2024-11-20
985,324,1636,wishlist,2024-01-02 21:07:39.703253,2024-03-12
986,449,2300,purchase,2024-03-28 06:14:09.795986,2024-06-06
987,228,1958,view,2024-05-31 18:14:17.875053,2024-08-09
988,278,285,add_to_cart,2024-04-01 08:10:09.190219,2024-06-10
989,475,2414,add_to_cart,2024-07-06 20:40:21.142758,2024-09-14
990,104,1270,review,2024-07-16 22:35:46.463279,2024-09-24
991,195,644,review,2024-04-28 02:29:28.596425,2024-07-07
992,395,26,add_to_cart,2024-06-07 11:51:45.363635,2024-08-16
993,95,712,wishlist,2024-09-14 08:28:38.045462,2024-11-23
994,381,1026,wishlist,2024-01-05 22:12:33.991594,2024-03-15
995,45,939,view,2024-02-11 19:15:54.474497,2024-04-21
996,336,1473,view,2024-04-04 15:31:03.023315,2024-06-13
997,291,2326,view,2024-06-27 14:52:05.844876,2024-09-05
998,282,1144,view,2024-04-07 16:47:35.748188,2024-06-16
999,439,951,wishlist,2024-09-17 13:24:09.065217,2024-11-26
1000,243,121,wishlist,2024-05-12 02:58:20.979307,2024-07-21
1001,149,1517,view,2024-05-13 13:57:15.169456,2024-07-22
1002,475,2077,view,2024-04-24 16:31:58.434267,2024-07-03
1003,173,2369,view,2024-01-07 15:24:51.434684,2024-03-17
1004,20,1105,purchase,2024-06-17 10:28:00.199655,2024-08-26
1005,497,747,review,2024-10-15 08:27:05.563218,2024-12-24
1006,170,1582,wishlist,2024-06-22 20:43:38.902911,2024-08-31
1007,269,2428,view,2024-08-18 14:01:53.412647,2024-10-27
1008,62,362,purchase,2024-07-22 20:02:43.626011,2024-09-30
1009,51,681,wishlist,2024-10-06 16:53:00.661726,2024-12-15
1010,357,1473,view,2024-02-06 17:09:59.951407,2024-04-16
1011,134,933,review,2024-02-06 18:01:27.008968,2024-04-16
1012,81,1260,add_to_cart,2024-04-25 01:33:05.906471,2024-07-04
1013,37,741,review,2024-08-28 04:14:56.902734,2024-11-06
1014,56,2362,view,2024-04-22 18:14:07.010494,2024-07-01
1015,103,2487,wishlist,2024-05-06 08:05:32.173679,2024-07-15
1016,38,813,view,2024-01-13 02:40:46.313226,2024-03-23
1017,224,1317,view,2024-08-01 21:04:26.550775,2024-10-10
1018,32,1931,add_to_cart,2024-01-27 22:05:59.745532,2024-04-06
1019,58,1357,review,2024-08-13 14:57:45.736706,2024-10-22
1020,414,1790,wishlist,2024-10-11 14:58:00.490546,2024-12-20
1021,240,2394,add_to_cart,2024-03-03 18:12:09.872212,2024-05-12
1022,75,260,view,2024-02-17 17:28:23.593383,2024-04-27
1023,399,1947,view,2024-10-08 19:21:28.300164,2024-12-17
1024,419,1787,wishlist,2024-03-29 15:23:47.943259,2024-06-07
1025,100,2343,view,2024-01-24 15:57:48.878574,2024-04-03
1026,417,1468,purchase,2024-03-01 15:36:32.089029,2024-05-10
1027,252,1066,view,2024-10-27 05:10:08.278842,2025-01-05
1028,91,459,add_to_cart,2024-08-15 14:41:44.995738,2024-10-24
1029,385,1511,view,2024-01-06 22:16:25.003551,2024-03-16
1030,264,2169,view,2024-08-21 08:18:13.543118,2024-10-30
1031,115,435,view,2024-10-17 15:51:27.996824,2024-12-26
1032,375,280,view,2024-09-04 23:48:33.997572,2024-11-13
1033,202,68,purchase,2024-06-23 01:58:10.631338,2024-09-01
1035,423,291,view,2024-05-01 00:07:53.279096,2024-07-10
1036,462,556,view,2024-06-09 09:51:52.972767,2024-08-18
1037,291,283,view,2024-05-26 08:12:24.076964,2024-08-04
1038,253,456,add_to_cart,2024-05-03 15:02:41.571186,2024-07-12
1039,477,1872,purchase,2024-09-19 16:52:14.289510,2024-11-28
1040,448,2262,add_to_cart,2024-01-30 04:05:53.452159,2024-04-09
1041,68,2445,view,2024-08-15 13:23:05.287648,2024-10-24
1042,456,903,view,2024-07-01 19:25:19.739715,2024-09-09
1043,257,1715,view,2024-05-11 08:48:58.597778,2024-07-20
1044,198,479,wishlist,2024-05-26 20:48:21.467602,2024-08-04
1045,345,2118,view,2024-01-19 12:29:58.636317,2024-03-29
1046,382,397,review,2024-09-02 07:02:37.033811,2024-11-11
1047,22,2469,wishlist,2024-05-12 04:56:01.638533,2024-07-21
1049,178,1786,wishlist,2024-02-07 14:02:09.574353,2024-04-17
1050,372,11,add_to_cart,2024-06-17 23:22:01.964255,2024-08-26
1051,235,2302,view,2024-04-26 19:31:24.504662,2024-07-05
1052,129,100,view,2024-06-10 04:16:52.116832,2024-08-19
1053,226,1677,review,2024-07-23 08:05:47.364797,2024-10-01
1054,309,1828,wishlist,2024-03-16 23:08:49.297025,2024-05-25
1055,186,183,view,2024-02-28 20:21:18.194886,2024-05-08
1056,284,1402,view,2024-10-12 18:40:05.599535,2024-12-21
1057,166,340,purchase,2025-12-28 20:30:10.086804,2026-03-08
1058,261,1212,add_to_cart,2024-10-28 06:36:36.268587,2025-01-06
1059,358,1721,wishlist,2024-04-03 13:14:51.598044,2024-06-12
1060,449,1730,wishlist,2024-10-19 06:07:19.466103,2024-12-28
1061,349,1412,add_to_cart,2024-02-21 03:53:17.693830,2024-05-01
1062,408,1353,view,2024-01-29 22:15:43.855958,2024-04-08
1063,149,350,view,2024-02-09 21:02:52.628250,2024-04-19
1064,415,1144,view,2024-01-02 18:24:37.066798,2024-03-12
1065,134,413,purchase,2024-05-12 05:14:03.004621,2024-07-21
1066,187,420,view,2024-07-09 04:05:52.977561,2024-09-17
1067,110,2235,view,2024-08-05 22:46:48.118885,2024-10-14
1068,448,1963,add_to_cart,2024-10-12 23:09:09.965246,2024-12-21
1069,330,958,view,2024-06-30 03:26:46.575395,2024-09-08
1070,489,514,view,2024-02-27 07:38:08.383175,2024-05-07
1071,465,724,add_to_cart,2024-01-24 09:10:32.217901,2024-04-03
1072,468,164,view,2024-04-02 12:14:33.173445,2024-06-11
1073,295,2406,view,2024-03-31 08:14:36.467028,2024-06-09
1074,275,921,purchase,2024-02-13 20:18:58.047399,2024-04-23
1075,309,1591,view,2024-04-05 00:00:14.371400,2024-06-14
1076,1,680,wishlist,2024-10-05 01:53:16.114614,2024-12-14
1077,438,946,view,2024-07-12 02:23:25.978688,2024-09-20
1078,164,10,wishlist,2024-03-10 04:18:23.394110,2024-05-19
1079,356,1182,review,2024-02-25 05:23:58.268267,2024-05-05
1080,202,121,wishlist,2024-03-12 20:57:27.723855,2024-05-21
1081,208,2028,wishlist,2024-08-14 12:53:21.297165,2024-10-23
1082,44,816,purchase,2024-02-10 11:01:34.437755,2024-04-20
1083,26,1895,view,2024-08-11 18:59:02.344374,2024-10-20
1085,392,9,view,2024-02-04 19:36:40.987552,2024-04-14
1086,327,1234,view,2024-03-30 06:04:12.921158,2024-06-08
1087,152,2458,view,2024-08-21 03:26:31.014394,2024-10-30
1088,40,880,view,2024-04-03 18:30:35.465681,2024-06-12
1089,278,451,wishlist,2024-09-28 21:14:09.695927,2024-12-07
1090,398,1392,review,2024-08-04 20:59:22.999942,2024-10-13
1091,294,952,add_to_cart,2024-03-25 04:28:27.196061,2024-06-03
1092,30,2155,view,2024-08-10 02:28:22.802616,2024-10-19
1093,340,1855,view,2024-03-21 04:38:22.150192,2024-05-30
1094,285,845,view,2024-06-28 09:04:49.955806,2024-09-06
1095,79,2008,view,2024-07-27 07:03:26.336255,2024-10-05
1096,339,2105,add_to_cart,2024-03-03 22:01:52.448043,2024-05-12
1097,234,1041,view,2024-06-25 15:11:20.585515,2024-09-03
1098,189,2296,wishlist,2024-08-19 07:34:49.533536,2024-10-28
1099,213,2265,view,2024-02-01 00:06:10.632253,2024-04-11
1100,349,1611,review,2024-03-08 22:43:53.692614,2024-05-17
1101,304,1582,wishlist,2024-08-25 04:31:01.963820,2024-11-03
1102,342,380,wishlist,2024-02-14 17:25:54.593482,2024-04-24
1103,182,1619,purchase,2024-10-15 23:45:46.398094,2024-12-24
1104,424,2391,add_to_cart,2024-06-02 12:28:17.155284,2024-08-11
1105,139,1880,purchase,2024-08-30 11:11:48.585709,2024-11-08
1106,412,1196,add_to_cart,2024-05-13 13:40:59.348113,2024-07-22
1107,359,2237,review,2024-08-22 02:12:29.937512,2024-10-31
1108,50,2458,view,2024-05-14 02:07:55.459484,2024-07-23
1109,227,1808,view,2024-01-06 19:06:24.613663,2024-03-16
1110,493,419,add_to_cart,2024-01-17 06:31:40.269465,2024-03-27
1111,84,919,view,2024-02-05 06:11:57.337489,2024-04-15
1112,471,1554,view,2024-06-25 07:55:13.582107,2024-09-03
1113,235,176,review,2024-03-26 20:54:30.153462,2024-06-04
1114,322,535,purchase,2024-03-02 10:21:37.606597,2024-05-11
1115,294,1664,add_to_cart,2024-05-16 21:03:22.287638,2024-07-25
1116,85,887,view,2024-09-13 14:47:05.323937,2024-11-22
1117,112,949,purchase,2024-03-12 15:19:01.403466,2024-05-21
1118,52,2132,add_to_cart,2024-03-05 05:05:09.904833,2024-05-14
1119,219,741,purchase,2024-03-01 10:43:02.428403,2024-05-10
1120,21,1712,view,2024-01-02 14:07:46.242330,2024-03-12
1121,300,807,add_to_cart,2024-07-30 17:40:01.683134,2024-10-08
1122,495,908,view,2024-01-04 11:28:47.400941,2024-03-14
1123,8,2172,view,2024-08-09 07:24:28.248714,2024-10-18
1124,478,1104,add_to_cart,2024-09-04 04:42:10.509895,2024-11-13
1125,378,2378,add_to_cart,2024-04-01 08:44:41.623375,2024-06-10
1126,282,1036,wishlist,2024-05-18 17:01:32.208251,2024-07-27
1128,303,2071,view,2024-03-11 14:43:47.595499,2024-05-20
1129,333,2257,wishlist,2024-10-09 05:18:36.342550,2024-12-18
1130,423,2121,view,2024-03-19 05:30:46.841544,2024-05-28
1131,274,938,view,2024-07-07 14:24:06.752980,2024-09-15
1132,274,1257,view,2024-09-14 17:46:17.549021,2024-11-23
1133,289,439,view,2024-09-07 18:10:15.341137,2024-11-16
1134,394,2076,view,2024-06-29 12:07:28.391818,2024-09-07
1135,410,2122,view,2024-02-03 03:05:24.345315,2024-04-13
1136,246,410,add_to_cart,2024-09-11 09:24:32.451195,2024-11-20
1137,500,2259,view,2024-09-17 22:11:43.603553,2024-11-26
1138,360,582,add_to_cart,2024-06-13 06:05:41.104600,2024-08-22
1139,121,2221,view,2024-05-22 13:34:39.171096,2024-07-31
1140,71,545,view,2024-01-21 05:35:02.674680,2024-03-31
1141,456,535,wishlist,2024-03-10 16:17:15.793857,2024-05-19
1142,306,271,wishlist,2024-04-18 21:56:21.230699,2024-06-27
1143,494,1584,purchase,2024-02-28 16:48:23.905215,2024-05-08
1144,258,855,wishlist,2024-04-20 09:26:20.763234,2024-06-29
1145,210,443,review,2024-03-10 03:17:54.534124,2024-05-19
1146,160,2084,review,2024-09-02 05:44:24.538184,2024-11-11
1147,198,2441,purchase,2024-07-08 00:00:00.000000,2024-09-16
1148,315,408,wishlist,2024-03-21 21:58:16.431978,2024-05-30
1150,475,1387,add_to_cart,2024-02-22 01:29:42.017397,2024-05-02
1151,28,2107,wishlist,2024-01-27 05:03:25.973285,2024-04-06
1152,1,1046,add_to_cart,2024-06-07 19:33:27.368428,2024-08-16
1153,187,471,view,2024-03-25 18:34:33.181663,2024-06-03
1154,498,2177,view,2024-03-05 04:35:56.435896,2024-05-14
1155,363,1119,view,2024-02-07 17:37:03.202744,2024-04-17
1156,473,1008,add_to_cart,2024-06-11 02:20:14.102655,2024-08-20
1157,454,1447,view,2024-05-05 22:06:43.893957,2024-07-14
1158,372,2368,wishlist,2024-01-29 02:56:12.550493,2024-04-08
1159,198,41,purchase,2024-08-08 09:34:27.762336,2024-10-17
1160,245,709,purchase,2024-09-29 18:39:50.963296,2024-12-08
1161,266,836,wishlist,2024-02-26 06:09:57.900437,2024-05-06
1162,394,828,review,2024-06-04 11:52:28.076256,2024-08-13
1164,228,146,view,2024-04-13 03:03:35.339861,2024-06-22
1165,216,1924,view,2024-07-21 19:26:18.534171,2024-09-29
1166,125,300,review,2024-04-25 17:18:31.608313,2024-07-04
1167,10,2153,view,2024-05-26 10:16:57.402623,2024-08-04
1168,1,1718,view,2024-06-15 11:04:33.863825,2024-08-24
1169,302,653,wishlist,2024-05-11 19:18:15.174752,2024-07-20
1170,78,2280,review,2024-10-29 22:25:17.534997,2025-01-07
1171,319,1682,view,2024-07-27 22:31:07.397474,2024-10-05
1172,123,961,wishlist,2024-05-29 00:00:00.000000,2024-08-07
1173,219,704,wishlist,2024-02-09 09:51:48.804801,2024-04-19
1174,247,964,wishlist,2024-03-25 10:15:27.111814,2024-06-03
1175,57,1069,add_to_cart,2024-06-30 11:04:08.914776,2024-09-08
1176,493,1062,review,2024-05-19 04:11:16.235815,2024-07-28
1177,245,1859,view,2024-01-03 00:00:00.000000,2024-03-13
1178,207,267,wishlist,2024-01-03 00:44:27.267755,2024-03-13
1179,87,1681,view,2024-08-28 14:56:41.471295,2024-11-06
1180,471,610,view,2024-02-23 13:36:28.043690,2024-05-03
1181,133,1020,view,2024-06-01 15:08:19.047194,2024-08-10
1182,199,451,view,2024-04-28 16:09:31.623147,2024-07-07
1183,208,1324,view,2024-05-18 03:46:49.485283,2024-07-27
1184,142,1498,view,2024-06-22 12:13:30.730146,2024-08-31
1185,304,1580,add_to_cart,2024-03-30 02:16:06.956973,2024-06-08
1186,353,30,view,2024-05-27 15:01:02.410143,2024-08-05
1187,209,1267,view,2024-09-03 18:25:09.011589,2024-11-12
1188,146,340,view,2024-09-01 04:15:31.696441,2024-11-10
1189,92,329,add_to_cart,2024-05-30 17:39:01.702794,2024-08-08
1190,31,621,review,2024-10-21 00:00:00.000000,2024-12-30
1191,477,77,view,2024-09-04 08:53:06.950941,2024-11-13
1192,231,1794,view,2024-08-16 16:30:42.381605,2024-10-25
1193,128,1760,wishlist,2024-07-27 07:40:00.570476,2024-10-05
1194,280,1829,view,2024-01-15 10:15:48.732696,2024-03-25
1195,298,1554,wishlist,2024-03-19 00:00:00.000000,2024-05-28
1196,269,962,review,2024-04-19 05:34:58.435613,2024-06-28
1197,432,1075,view,2024-10-27 19:36:15.281591,2025-01-05
1198,297,1029,view,2024-05-24 21:11:01.253816,2024-08-02
1199,184,2457,view,2024-01-08 10:33:56.019533,2024-03-18
1200,308,903,view,2024-08-08 00:58:04.296677,2024-10-17
1201,480,981,view,2024-05-07 18:14:39.467381,2024-07-16
1202,338,1346,purchase,2024-03-29 20:52:42.866258,2024-06-07
1203,490,1157,view,2024-08-03 15:32:54.217273,2024-10-12
1204,250,1983,add_to_cart,2024-08-06 12:19:50.249604,2024-10-15
1205,422,1500,add_to_cart,2024-07-05 21:17:07.470237,2024-09-13
1206,172,1408,view,2024-01-31 11:32:39.187017,2024-04-10
1207,225,423,view,2024-01-29 18:17:56.352324,2024-04-08
1208,359,1801,view,2024-01-24 14:04:49.019005,2024-04-03
1209,343,365,review,2024-08-03 17:10:02.874479,2024-10-12
1210,330,2104,purchase,2024-04-23 14:47:16.522854,2024-07-02
1211,413,261,wishlist,2024-08-26 23:33:45.508533,2024-11-04
1212,15,535,add_to_cart,2024-05-18 01:04:22.267619,2024-07-27
1213,29,1507,add_to_cart,2024-03-15 16:25:06.792797,2024-05-24
1214,443,1072,wishlist,2024-05-16 10:17:38.119745,2024-07-25
1215,35,327,view,2024-07-07 02:34:17.119586,2024-09-15
1216,216,729,view,2024-06-01 23:54:09.056338,2024-08-10
1217,219,126,view,2024-10-27 08:29:11.412284,2025-01-05
1218,379,319,view,2024-07-30 21:42:57.965781,2024-10-08
1220,39,1387,wishlist,2024-06-20 08:12:25.732433,2024-08-29
1221,362,2415,view,2024-07-31 15:49:52.726453,2024-10-09
1222,476,1849,view,2024-04-18 07:47:51.159888,2024-06-27
1223,432,1258,add_to_cart,2024-10-07 16:37:25.900733,2024-12-16
1224,319,1318,review,2024-06-05 14:38:22.746142,2024-08-14
1225,364,361,view,2024-06-27 09:08:59.195491,2024-09-05
1226,358,1407,add_to_cart,2024-07-08 15:27:04.309191,2024-09-16
1227,307,64,view,2024-09-01 20:46:26.217178,2024-11-10
1228,75,2237,wishlist,2024-06-25 04:23:44.720541,2024-09-03
1229,492,580,view,2024-02-22 03:44:04.526831,2024-05-02
1230,172,2332,add_to_cart,2024-08-31 00:06:23.015328,2024-11-09
1231,111,2126,wishlist,2024-09-14 20:48:07.676910,2024-11-23
1232,236,2141,view,2024-09-15 18:57:29.430405,2024-11-24
1233,34,1839,view,2024-01-05 21:36:43.912411,2024-03-15
1234,384,1514,view,2024-03-26 17:41:39.977036,2024-06-04
1235,1,985,view,2024-01-06 12:25:27.291293,2024-03-16
1236,331,2300,view,2024-03-29 13:12:54.394392,2024-06-07
1237,15,2190,view,2024-06-22 16:24:28.263491,2024-08-31
1238,289,582,purchase,2024-03-29 14:59:21.393710,2024-06-07
1239,54,2394,view,2024-08-20 21:29:04.530191,2024-10-29
1240,252,2295,wishlist,2024-07-14 02:55:06.107847,2024-09-22
1241,244,1948,review,2024-02-07 18:18:55.591444,2024-04-17
1242,279,912,view,2024-09-18 01:59:42.682675,2024-11-27
1244,62,1166,wishlist,2024-05-08 11:27:27.829875,2024-07-17
1245,447,2359,wishlist,2024-09-09 01:52:31.067066,2024-11-18
1246,170,816,review,2024-09-10 10:33:56.202268,2024-11-19
1247,84,508,purchase,2024-04-20 01:53:37.438439,2024-06-29
1248,90,2118,view,2024-10-06 12:07:21.118996,2024-12-15
1249,438,1498,view,2024-05-25 10:25:31.120968,2024-08-03
1250,66,1148,view,2024-07-16 09:08:59.352900,2024-09-24
1251,71,556,wishlist,2024-06-18 12:18:52.454541,2024-08-27
1252,57,1316,view,2024-08-16 22:56:39.531124,2024-10-25
1253,171,1324,wishlist,2024-05-10 18:07:48.769665,2024-07-19
1254,83,829,wishlist,2024-05-10 21:23:49.926193,2024-07-19
1255,333,1400,view,2024-07-01 22:23:03.084610,2024-09-09
1256,377,578,add_to_cart,2024-08-26 00:00:00.000000,2024-11-04
1257,279,1457,wishlist,2024-06-23 01:52:18.970986,2024-09-01
1258,499,1246,purchase,2024-04-10 11:04:04.282179,2024-06-19
1259,286,985,view,2024-04-09 14:55:53.786819,2024-06-18
1260,321,1032,add_to_cart,2024-03-09 05:50:01.403683,2024-05-18
1261,142,779,view,2024-08-05 17:31:33.490321,2024-10-14
1262,88,1184,view,2024-04-25 09:38:38.675351,2024-07-04
1263,28,810,view,2024-07-13 09:02:33.563998,2024-09-21
1264,100,1228,add_to_cart,2024-10-04 02:25:08.388920,2024-12-13
1265,294,2004,purchase,2024-01-03 06:49:52.040569,2024-03-13
1266,278,848,view,2024-02-18 05:53:29.960678,2024-04-28
1267,257,2101,view,2024-02-03 19:22:20.549346,2024-04-13
1268,47,1011,wishlist,2024-05-04 11:21:55.205978,2024-07-13
1269,371,465,view,2024-01-18 14:35:50.921032,2024-03-28
1270,429,2031,add_to_cart,2024-06-15 19:00:01.305341,2024-08-24
1271,194,66,view,2024-08-18 00:00:00.000000,2024-10-27
1272,89,1500,view,2024-05-01 14:27:14.088296,2024-07-10
1273,26,476,view,2024-10-26 05:35:06.327953,2025-01-04
1274,250,887,view,2024-09-25 23:42:49.530782,2024-12-04
1275,82,1961,view,2024-08-02 06:37:26.113429,2024-10-11
1276,44,1502,view,2024-01-22 02:32:47.889064,2024-04-01
1277,353,1353,view,2024-08-02 21:30:52.066350,2024-10-11
1278,309,1788,view,2024-03-30 02:32:42.497912,2024-06-08
1279,298,1946,view,2024-09-01 18:14:28.271893,2024-11-10
1280,110,219,add_to_cart,2024-06-22 23:54:19.535266,2024-08-31
1281,3,637,add_to_cart,2024-09-25 05:11:29.590606,2024-12-04
1282,115,70,wishlist,2024-01-30 16:58:09.250852,2024-04-09
1283,306,1518,view,2024-02-05 00:41:45.039629,2024-04-15
1285,319,1635,view,2024-01-21 12:04:18.614752,2024-03-31
1286,496,1780,add_to_cart,2024-01-26 00:47:18.115877,2024-04-05
1287,340,1669,view,2024-02-25 00:00:00.000000,2024-05-05
1288,480,1729,add_to_cart,2024-01-04 02:33:11.156763,2024-03-14
1289,489,57,wishlist,2024-07-16 03:18:13.582026,2024-09-24
1290,104,2108,view,2024-07-14 00:00:00.000000,2024-09-22
1291,47,371,view,2024-07-12 10:15:22.462559,2024-09-20
1292,307,606,purchase,2024-02-24 07:50:34.231459,2024-05-04
1293,261,2302,wishlist,2024-02-07 14:15:24.200966,2024-04-17
1294,40,1828,view,2024-04-27 05:25:12.233275,2024-07-06
1295,97,597,review,2024-01-03 05:49:20.064415,2024-03-13
1296,113,1336,review,2024-06-09 05:30:50.388245,2024-08-18
1297,384,1125,purchase,2024-10-29 21:19:34.059968,2025-01-07
1298,426,2132,view,2024-01-04 19:23:06.346603,2024-03-14
1299,418,949,review,2024-09-10 08:59:04.507705,2024-11-19
1300,61,1241,view,2024-10-23 00:00:00.000000,2025-01-01
1301,111,2140,add_to_cart,2024-01-28 05:07:58.252085,2024-04-07
1302,102,2119,view,2024-05-02 11:49:29.505249,2024-07-11
1304,218,749,wishlist,2024-05-18 18:27:25.306081,2024-07-27
1305,2,1044,review,2024-02-27 20:10:10.650313,2024-05-07
1306,440,1882,view,2024-08-06 13:20:23.016502,2024-10-15
1307,62,2321,wishlist,2024-07-11 10:08:31.568646,2024-09-19
1308,251,699,view,2024-03-14 01:35:08.077708,2024-05-23
1309,28,986,add_to_cart,2024-07-26 03:09:05.920901,2024-10-04
1310,58,300,wishlist,2024-10-21 20:40:54.072551,2024-12-30
1311,252,1431,view,2024-02-28 06:18:33.587910,2024-05-08
1312,381,2389,view,2024-04-18 02:17:00.606210,2024-06-27
1313,403,2336,view,2024-03-19 04:10:11.388129,2024-05-28
1314,20,1600,add_to_cart,2024-10-21 04:26:14.739139,2024-12-30
1315,211,2219,review,2024-09-19 04:50:14.370049,2024-11-28
1316,290,676,view,2024-09-29 18:45:37.575840,2024-12-08
1317,62,2134,view,2024-07-28 08:01:18.488561,2024-10-06
1318,491,2108,view,2024-04-28 08:52:34.474786,2024-07-07
1319,178,2100,view,2024-07-27 08:57:42.294201,2024-10-05
1320,77,119,wishlist,2024-04-13 15:08:39.386769,2024-06-22
1321,138,2201,wishlist,2024-07-24 03:23:14.295235,2024-10-02
1322,497,1772,add_to_cart,2024-05-31 16:01:56.588803,2024-08-09
1323,411,1654,review,2024-06-11 10:09:38.653317,2024-08-20
1324,327,1707,add_to_cart,2024-04-26 13:02:31.703302,2024-07-05
1325,208,1111,review,2024-10-17 05:18:33.055146,2024-12-26
1326,133,1978,review,2024-06-20 09:44:17.121088,2024-08-29
1327,478,1616,review,2024-06-02 09:49:10.550738,2024-08-11
1328,337,2323,purchase,2024-05-20 07:08:59.729777,2024-07-29
1330,149,419,view,2024-10-12 20:00:37.694708,2024-12-21
