product_id,shop_id,name,color,fabric,size_range,price_LKR,product_url,created_ts,popularity_score,stock_count,seasonal_score,material_grade,category_name
352.0,22.0,Fashion Item 351,Yellow,Denim,S-XL,4297.76,https://shop.lk/product/351,2025-06-06T00:00:00,0.54,237.0,Low,Premium,Jackets
353.0,18.0,Fashion Item 352,Grey,Polyester,XS-L,6795.12,https://shop.lk/product/352,2025-06-19T00:00:00,0.166,128.0,Low,B,Skirts
354.0,23.0,Fashion Item 353,Blue,Polyester,S-XL,4897.49,https://shop.lk/product/353,2023-03-09T00:00:00,0.856,124.0,Low,B,Shirts
355.0,31.0,Fashion Item 354,Beige,Rayon,S-XL,7417.64,https://shop.lk/product/354,2023-05-06T00:00:00,0.009,99.0,Low,C,Jeans
356.0,27.0,Fashion Item 355,Yellow,Rayon,S-XL,3179.64,https://shop.lk/product/355,2023-09-20T00:00:00,0.204,86.0,Medium,Premium,Jeans
357.0,10.0,Fashion Item 356,Black,Linen,M-XL,2660.93,https://shop.lk/product/356,2023-10-27T00:00:00,0.791,72.0,High,B,Shorts
358.0,9.0,Fashion Item 357,Pink,Cotton,S-L,5359.05,https://shop.lk/product/357,2024-12-06T00:00:00,0.482,215.0,Low,Standard,Shirts
359.0,42.0,Fashion Item 358,Grey,Cotton,S-XL,6838.58,https://shop.lk/product/358,2024-06-20T00:00:00,0.477,76.0,Medium,C,Jeans
360.0,35.0,Fashion Item 359,Blue,Silk,S-L,2886.08,https://shop.lk/product/359,2023-09-18T00:00:00,0.301,275.0,Low,A,Shirts
361.0,4.0,Fashion Item 360,White,Silk,S-L,4681.81,https://shop.lk/product/360,2025-03-28T00:00:00,0.017,39.0,Medium,B,Jackets
362.0,49.0,Fashion Item 361,Grey,Silk,M-XXL,4240.33,https://shop.lk/product/361,2024-08-30T00:00:00,0.722,260.0,Medium,Premium,Jackets
363.0,16.0,Fashion Item 362,Green,Polyester,XS-L,2480.1,https://shop.lk/product/362,2024-06-15T00:00:00,0.062,150.0,High,Standard,Dresses
364.0,23.0,Fashion Item 363,Black,Rayon,M-XL,3835.41,https://shop.lk/product/363,2024-11-29T00:00:00,0.914,102.0,Medium,C,Dresses
365.0,12.0,Fashion Item 364,Yellow,Silk,S-L,6755.78,https://shop.lk/product/364,2024-07-05T00:00:00,0.419,43.0,Medium,C,Dresses
366.0,15.0,Fashion Item 365,Red,Polyester,S-L,3914.92,https://shop.lk/product/365,2023-12-07T00:00:00,0.5,270.0,Medium,C,Shorts
367.0,17.0,Fashion Item 366,Green,Silk,M-XL,4775.43,https://shop.lk/product/366,2024-08-01T00:00:00,0.113,88.0,Medium,A,T-Shirts
368.0,41.0,Fashion Item 367,Beige,Linen,M-XXL,4179.84,https://shop.lk/product/367,2023-04-29T00:00:00,0.985,179.0,Low,A,Skirts
369.0,4.0,Fashion Item 368,Red,Polyester,XS-L,4124.07,https://shop.lk/product/368,2025-03-22T00:00:00,0.453,192.0,Low,B,Skirts
370.0,18.0,Fashion Item 369,Yellow,Rayon,M-XXL,5311.54,https://shop.lk/product/369,2025-02-08T00:00:00,0.446,81.0,High,Premium,T-Shirts
371.0,39.0,Fashion Item 370,Pink,Denim,S-L,4414.14,https://shop.lk/product/370,2025-03-12T00:00:00,0.371,230.0,Low,A,Shirts
372.0,14.0,Fashion Item 371,Yellow,Rayon,S-XL,7422.39,https://shop.lk/product/371,2023-11-08T00:00:00,0.849,213.0,Medium,C,Jeans
373.0,11.0,Fashion Item 372,Green,Wool,M-XL,5444.63,https://shop.lk/product/372,2025-01-07T00:00:00,0.522,260.0,Low,B,Shirts
374.0,9.0,Fashion Item 373,Red,Polyester,M-XL,4317.49,https://shop.lk/product/373,2025-02-10T00:00:00,0.475,173.0,Medium,Standard,Shorts
375.0,24.0,Fashion Item 374,Pink,Wool,M-XXL,7806.35,https://shop.lk/product/374,2023-01-14T00:00:00,0.084,86.0,Medium,Premium,Dresses
376.0,15.0,Fashion Item 375,Blue,Rayon,XS-L,2114.22,https://shop.lk/product/375,2024-11-05T00:00:00,0.471,50.0,Low,Standard,Jeans
377.0,18.0,Fashion Item 376,White,Denim,S-L,3952.81,https://shop.lk/product/376,2023-10-12T00:00:00,0.931,188.0,Medium,Standard,Jeans
378.0,39.0,Fashion Item 377,Pink,Wool,M-XL,6132.91,https://shop.lk/product/377,2024-07-01T00:00:00,0.777,187.0,High,C,Shirts
379.0,28.0,Fashion Item 378,Pink,Denim,M-XL,4296.76,https://shop.lk/product/378,2024-05-15T00:00:00,0.641,209.0,High,Premium,T-Shirts
380.0,27.0,Fashion Item 379,White,Silk,M-XL,3767.43,https://shop.lk/product/379,2023-06-02T00:00:00,0.858,59.0,High,Standard,Jeans
381.0,32.0,Fashion Item 380,Black,Wool,M-XXL,4770.94,https://shop.lk/product/380,2023-10-30T00:00:00,0.922,90.0,Low,Premium,Jeans
382.0,37.0,Fashion Item 381,White,Polyester,S-L,5010.24,https://shop.lk/product/381,2025-06-06T00:00:00,0.317,202.0,Medium,Premium,T-Shirts
383.0,42.0,Fashion Item 382,Green,Polyester,M-XL,4873.0,https://shop.lk/product/382,2024-04-28T00:00:00,0.172,137.0,High,C,T-Shirts
384.0,6.0,Fashion Item 383,Grey,Rayon,M-XL,2029.52,https://shop.lk/product/383,2023-05-31T00:00:00,0.754,100.0,High,B,Dresses
385.0,12.0,Fashion Item 384,Black,Cotton,S-XL,6604.38,https://shop.lk/product/384,2024-08-08T00:00:00,0.581,262.0,Medium,Premium,Jackets
386.0,30.0,Fashion Item 385,Pink,Cotton,XS-L,2899.01,https://shop.lk/product/385,2024-09-13T00:00:00,0.098,107.0,Medium,C,Skirts
387.0,35.0,Fashion Item 386,Black,Rayon,M-XL,4992.11,https://shop.lk/product/386,2025-03-04T00:00:00,0.069,274.0,Low,C,Jeans
388.0,47.0,Fashion Item 387,White,Rayon,XS-L,7249.17,https://shop.lk/product/387,2025-03-18T00:00:00,0.552,127.0,Medium,Premium,T-Shirts
389.0,47.0,Fashion Item 388,Green,Wool,XS-L,6998.67,https://shop.lk/product/388,2024-11-30T00:00:00,0.763,147.0,Low,B,Jackets
390.0,32.0,Fashion Item 389,Yellow,Cotton,XS-L,4467.19,https://shop.lk/product/389,2024-08-11T00:00:00,0.27,132.0,High,B,Jackets
391.0,41.0,Fashion Item 390,White,Rayon,M-XXL,4577.68,https://shop.lk/product/390,2023-03-27T00:00:00,0.667,37.0,Medium,B,Shirts
392.0,32.0,Fashion Item 391,Yellow,Wool,S-L,4058.37,https://shop.lk/product/391,2024-02-09T00:00:00,0.859,214.0,Low,A,Skirts
393.0,18.0,Fashion Item 392,Blue,Cotton,M-XL,6103.54,https://shop.lk/product/392,2024-12-02T00:00:00,0.888,218.0,Low,C,Skirts
394.0,27.0,Fashion Item 393,White,Polyester,M-XXL,6491.5,https://shop.lk/product/393,2025-04-07T00:00:00,0.533,264.0,Low,Standard,Dresses
395.0,1.0,Fashion Item 394,Yellow,Rayon,M-XXL,7813.47,https://shop.lk/product/394,2024-08-10T00:00:00,0.148,84.0,Low,Standard,Skirts
396.0,46.0,Fashion Item 395,White,Silk,M-XXL,4401.91,https://shop.lk/product/395,2024-07-14T00:00:00,0.73,121.0,Medium,Standard,Shorts
397.0,7.0,Fashion Item 396,Grey,Cotton,S-XL,4117.29,https://shop.lk/product/396,2023-11-04T00:00:00,0.279,299.0,High,B,Shirts
398.0,16.0,Fashion Item 397,Black,Linen,XS-L,6410.24,https://shop.lk/product/397,2024-08-30T00:00:00,0.332,145.0,Medium,Premium,Shorts
399.0,32.0,Fashion Item 398,Green,Rayon,XS-L,5732.33,https://shop.lk/product/398,2024-04-22T00:00:00,0.766,130.0,Medium,Standard,Dresses
400.0,48.0,Fashion Item 399,Pink,Silk,M-XXL,7973.4,https://shop.lk/product/399,2024-01-14T00:00:00,0.796,0.0,Low,B,Shirts
401.0,30.0,Fashion Item 400,Pink,Cotton,XS-L,7009.35,https://shop.lk/product/400,2023-08-28T00:00:00,0.343,159.0,Medium,A,Jackets
402.0,47.0,Fashion Item 401,White,Silk,S-XL,3847.12,https://shop.lk/product/401,2023-01-16T00:00:00,0.155,103.0,High,A,Shorts
403.0,37.0,Fashion Item 402,White,Polyester,M-XL,4425.44,https://shop.lk/product/402,2024-04-16T00:00:00,0.726,284.0,Medium,Premium,Dresses
404.0,43.0,Fashion Item 403,Blue,Silk,M-XXL,6008.02,https://shop.lk/product/403,2024-12-09T00:00:00,0.264,214.0,High,Standard,Dresses
405.0,11.0,Fashion Item 404,Black,Linen,M-XXL,3830.59,https://shop.lk/product/404,2024-10-12T00:00:00,0.838,197.0,Medium,C,Jeans
406.0,21.0,Fashion Item 405,Black,Polyester,S-XL,5515.16,https://shop.lk/product/405,2024-02-18T00:00:00,0.198,274.0,High,Standard,Skirts
407.0,3.0,Fashion Item 406,Pink,Denim,S-L,3523.19,https://shop.lk/product/406,2025-04-01T00:00:00,0.155,214.0,Medium,Premium,Shorts
408.0,27.0,Fashion Item 407,Beige,Silk,M-XXL,3808.1,https://shop.lk/product/407,2025-04-13T00:00:00,0.287,6.0,Low,A,Jeans
409.0,24.0,Fashion Item 408,Beige,Silk,M-XL,6136.4,https://shop.lk/product/408,2024-03-04T00:00:00,0.156,51.0,High,B,Shorts
410.0,15.0,Fashion Item 409,Green,Wool,XS-L,2797.48,https://shop.lk/product/409,2025-01-11T00:00:00,0.04,0.0,Low,Standard,Dresses
411.0,13.0,Fashion Item 410,Yellow,Wool,S-XL,3449.16,https://shop.lk/product/410,2024-09-28T00:00:00,0.257,94.0,Low,Standard,T-Shirts
412.0,34.0,Fashion Item 411,White,Denim,S-L,3923.91,https://shop.lk/product/411,2024-11-25T00:00:00,0.587,123.0,Medium,Premium,Jackets
413.0,10.0,Fashion Item 412,Red,Linen,M-XXL,4880.38,https://shop.lk/product/412,2023-09-20T00:00:00,0.258,179.0,Low,C,T-Shirts
414.0,26.0,Fashion Item 413,Beige,Polyester,XS-L,5670.65,https://shop.lk/product/413,2024-10-09T00:00:00,0.422,54.0,Low,B,Jackets
415.0,9.0,Fashion Item 414,Green,Wool,M-XXL,4470.22,https://shop.lk/product/414,2023-06-06T00:00:00,0.846,105.0,Low,Standard,Shorts
416.0,30.0,Fashion Item 415,White,Silk,S-L,3668.99,https://shop.lk/product/415,2024-07-09T00:00:00,0.77,170.0,Medium,Standard,Shorts
417.0,3.0,Fashion Item 416,Yellow,Linen,M-XXL,7273.49,https://shop.lk/product/416,2024-10-24T00:00:00,0.823,256.0,Low,A,Dresses
418.0,20.0,Fashion Item 417,Grey,Wool,M-XXL,6950.84,https://shop.lk/product/417,2024-10-25T00:00:00,0.328,8.0,Medium,A,T-Shirts
419.0,46.0,Fashion Item 418,White,Denim,M-XXL,6437.28,https://shop.lk/product/418,2025-02-10T00:00:00,0.808,193.0,Low,A,Dresses
420.0,14.0,Fashion Item 419,Beige,Polyester,S-L,7011.68,https://shop.lk/product/419,2024-06-10T00:00:00,0.784,297.0,Medium,Standard,Skirts
421.0,22.0,Fashion Item 420,Pink,Polyester,M-XL,6180.88,https://shop.lk/product/420,2024-07-16T00:00:00,0.366,267.0,Low,B,Jackets
422.0,1.0,Fashion Item 421,Black,Linen,M-XL,2341.65,https://shop.lk/product/421,2023-05-29T00:00:00,0.352,240.0,Low,C,T-Shirts
423.0,46.0,Fashion Item 422,Red,Denim,M-XL,7197.66,https://shop.lk/product/422,2024-01-05T00:00:00,0.212,162.0,High,A,Jeans
424.0,13.0,Fashion Item 423,Green,Rayon,M-XL,2020.43,https://shop.lk/product/423,2025-04-29T00:00:00,0.121,196.0,Low,C,Shirts
425.0,45.0,Fashion Item 424,White,Cotton,XS-L,3124.31,https://shop.lk/product/424,2025-05-11T00:00:00,0.347,184.0,Medium,A,Shorts
426.0,1.0,Fashion Item 425,Red,Wool,M-XXL,6007.69,https://shop.lk/product/425,2024-05-28T00:00:00,0.55,255.0,High,C,Shorts
427.0,21.0,Fashion Item 426,Black,Denim,M-XXL,3448.37,https://shop.lk/product/426,2023-01-05T00:00:00,0.44,36.0,Medium,B,T-Shirts
428.0,12.0,Fashion Item 427,Yellow,Cotton,S-XL,5863.97,https://shop.lk/product/427,2024-09-14T00:00:00,0.562,192.0,Low,Premium,Skirts
429.0,48.0,Fashion Item 428,Grey,Linen,S-L,7452.02,https://shop.lk/product/428,2024-01-26T00:00:00,0.968,20.0,Medium,Premium,Jeans
430.0,21.0,Fashion Item 429,Yellow,Linen,S-XL,4075.3,https://shop.lk/product/429,2024-07-19T00:00:00,0.706,133.0,Medium,Premium,Jeans
431.0,15.0,Fashion Item 430,Blue,Silk,S-XL,4788.35,https://shop.lk/product/430,2025-04-21T00:00:00,0.55,75.0,High,A,Jackets
432.0,32.0,Fashion Item 431,Beige,Cotton,S-L,4788.06,https://shop.lk/product/431,2024-10-25T00:00:00,0.241,215.0,Medium,C,Jackets
433.0,46.0,Fashion Item 432,Yellow,Linen,M-XXL,3431.88,https://shop.lk/product/432,2023-01-23T00:00:00,0.186,130.0,High,B,Dresses
434.0,48.0,Fashion Item 433,Blue,Linen,M-XL,3576.04,https://shop.lk/product/433,2024-03-02T00:00:00,0.048,21.0,High,A,Skirts
435.0,32.0,Fashion Item 434,Black,Denim,S-XL,3035.2,https://shop.lk/product/434,2024-01-21T00:00:00,0.343,125.0,Medium,A,Jackets
436.0,17.0,Fashion Item 435,Grey,Rayon,M-XXL,4736.47,https://shop.lk/product/435,2024-12-11T00:00:00,0.056,57.0,High,A,T-Shirts
437.0,44.0,Fashion Item 436,White,Polyester,S-XL,5573.79,https://shop.lk/product/436,2023-05-25T00:00:00,0.744,38.0,Medium,A,Jackets
438.0,18.0,Fashion Item 437,Blue,Silk,S-XL,6155.39,https://shop.lk/product/437,2024-03-26T00:00:00,0.404,289.0,Low,B,T-Shirts
439.0,33.0,Fashion Item 438,White,Wool,M-XXL,6841.26,https://shop.lk/product/438,2024-04-18T00:00:00,0.257,42.0,High,A,Dresses
440.0,17.0,Fashion Item 439,Green,Polyester,S-L,2866.42,https://shop.lk/product/439,2023-10-14T00:00:00,0.056,82.0,Low,Standard,Shirts
441.0,48.0,Fashion Item 440,Green,Linen,M-XL,5187.1,https://shop.lk/product/440,2024-11-11T00:00:00,0.842,292.0,High,Standard,Skirts
442.0,4.0,Fashion Item 441,Grey,Linen,S-L,4849.52,https://shop.lk/product/441,2025-04-02T00:00:00,0.391,211.0,High,Standard,Dresses
443.0,45.0,Fashion Item 442,White,Silk,XS-L,3183.5,https://shop.lk/product/442,2024-03-01T00:00:00,0.701,210.0,Medium,Standard,Dresses
444.0,33.0,Fashion Item 443,Yellow,Rayon,S-XL,3965.61,https://shop.lk/product/443,2023-05-04T00:00:00,0.102,151.0,Low,A,T-Shirts
445.0,4.0,Fashion Item 444,Pink,Wool,M-XXL,4477.87,https://shop.lk/product/444,2024-01-22T00:00:00,0.88,68.0,Medium,A,Jackets
446.0,43.0,Fashion Item 445,Grey,Wool,M-XL,3745.78,https://shop.lk/product/445,2024-04-24T00:00:00,0.512,140.0,Medium,Standard,Jackets
447.0,18.0,Fashion Item 446,Blue,Silk,M-XL,2867.5,https://shop.lk/product/446,2024-06-05T00:00:00,0.278,33.0,Low,Standard,Jeans
448.0,32.0,Fashion Item 447,Pink,Cotton,M-XXL,5732.9,https://shop.lk/product/447,2023-01-23T00:00:00,0.691,121.0,Low,A,Shorts
449.0,4.0,Fashion Item 448,Blue,Denim,M-XXL,2658.04,https://shop.lk/product/448,2025-05-29T00:00:00,0.239,122.0,High,Standard,Skirts
450.0,31.0,Fashion Item 449,Grey,Cotton,XS-L,6208.05,https://shop.lk/product/449,2024-04-30T00:00:00,0.932,146.0,High,Premium,Skirts
451.0,47.0,Fashion Item 450,Yellow,Cotton,XS-L,2676.67,https://shop.lk/product/450,2023-04-20T00:00:00,0.632,26.0,High,C,Skirts
452.0,10.0,Fashion Item 451,Grey,Wool,S-XL,4334.32,https://shop.lk/product/451,2023-07-09T00:00:00,0.524,189.0,Medium,B,Skirts
453.0,42.0,Fashion Item 452,White,Rayon,S-XL,7335.48,https://shop.lk/product/452,2024-07-08T00:00:00,0.852,110.0,High,C,Skirts
454.0,31.0,Fashion Item 453,White,Cotton,XS-L,2012.59,https://shop.lk/product/453,2025-03-19T00:00:00,0.046,270.0,Medium,A,Skirts
455.0,4.0,Fashion Item 454,Blue,Cotton,XS-L,3810.95,https://shop.lk/product/454,2025-01-03T00:00:00,0.416,118.0,High,C,Shirts
456.0,19.0,Fashion Item 455,Blue,Linen,M-XL,2058.35,https://shop.lk/product/455,2023-12-06T00:00:00,0.754,137.0,High,Standard,Shorts
457.0,21.0,Fashion Item 456,Blue,Rayon,M-XL,4051.29,https://shop.lk/product/456,2024-09-29T00:00:00,0.692,84.0,Medium,B,Skirts
458.0,38.0,Fashion Item 457,White,Rayon,M-XXL,5638.12,https://shop.lk/product/457,2023-04-12T00:00:00,0.588,196.0,High,A,Shirts
459.0,3.0,Fashion Item 458,Yellow,Denim,M-XXL,3924.36,https://shop.lk/product/458,2023-02-05T00:00:00,0.649,249.0,Medium,A,Dresses
460.0,32.0,Fashion Item 459,Green,Silk,S-XL,5687.63,https://shop.lk/product/459,2023-01-01T00:00:00,0.828,87.0,Low,C,Shirts
461.0,20.0,Fashion Item 460,Red,Rayon,XS-L,2140.23,https://shop.lk/product/460,2023-02-25T00:00:00,0.902,142.0,Low,A,Jackets
462.0,12.0,Fashion Item 461,Beige,Wool,S-L,2584.07,https://shop.lk/product/461,2025-03-06T00:00:00,0.487,144.0,High,C,Shorts
463.0,25.0,Fashion Item 462,Grey,Linen,S-XL,2826.2,https://shop.lk/product/462,2023-03-07T00:00:00,0.226,50.0,High,Premium,Shorts
464.0,26.0,Fashion Item 463,Grey,Silk,S-XL,4200.65,https://shop.lk/product/463,2023-11-04T00:00:00,0.012,141.0,Medium,A,Jackets
465.0,6.0,Fashion Item 464,White,Polyester,S-XL,3215.02,https://shop.lk/product/464,2024-08-23T00:00:00,0.875,275.0,High,C,Dresses
466.0,32.0,Fashion Item 465,Black,Rayon,S-XL,2628.19,https://shop.lk/product/465,2024-10-23T00:00:00,0.775,41.0,High,C,Shorts
467.0,6.0,Fashion Item 466,White,Wool,S-XL,7176.48,https://shop.lk/product/466,2025-04-11T00:00:00,0.991,208.0,High,A,Jeans
468.0,49.0,Fashion Item 467,Beige,Rayon,M-XXL,4097.05,https://shop.lk/product/467,2023-03-19T00:00:00,0.33,149.0,Low,B,Jeans
469.0,20.0,Fashion Item 468,Red,Denim,M-XXL,6799.24,https://shop.lk/product/468,2023-05-30T00:00:00,0.68,279.0,Low,C,Shorts
470.0,45.0,Fashion Item 469,Black,Wool,XS-L,7869.27,https://shop.lk/product/469,2024-09-30T00:00:00,0.806,20.0,High,C,Skirts
471.0,49.0,Fashion Item 470,Yellow,Denim,S-XL,7065.15,https://shop.lk/product/470,2024-10-18T00:00:00,0.373,137.0,Low,Premium,Skirts
472.0,41.0,Fashion Item 471,Green,Linen,S-XL,4078.41,https://shop.lk/product/471,2025-03-07T00:00:00,0.293,76.0,Low,Premium,Jeans
473.0,14.0,Fashion Item 472,Green,Polyester,S-L,3896.66,https://shop.lk/product/472,2023-12-22T00:00:00,0.153,293.0,Low,Premium,Dresses
474.0,35.0,Fashion Item 473,Yellow,Denim,M-XL,6653.15,https://shop.lk/product/473,2023-07-27T00:00:00,0.103,42.0,Low,A,Shorts
475.0,6.0,Fashion Item 474,Yellow,Rayon,M-XL,3159.23,https://shop.lk/product/474,2023-03-27T00:00:00,0.606,185.0,High,B,Dresses
476.0,3.0,Fashion Item 475,White,Cotton,S-XL,5539.18,https://shop.lk/product/475,2023-08-05T00:00:00,0.256,238.0,Medium,Standard,Dresses
477.0,17.0,Fashion Item 476,Pink,Silk,M-XXL,5163.13,https://shop.lk/product/476,2024-12-10T00:00:00,0.66,69.0,Low,Standard,Jeans
478.0,1.0,Fashion Item 477,Black,Cotton,S-L,6249.23,https://shop.lk/product/477,2024-06-15T00:00:00,0.775,278.0,Medium,Premium,Skirts
479.0,14.0,Fashion Item 478,Pink,Linen,XS-L,3433.87,https://shop.lk/product/478,2023-02-13T00:00:00,0.964,135.0,High,B,Jackets
480.0,12.0,Fashion Item 479,Beige,Rayon,S-L,4772.88,https://shop.lk/product/479,2024-02-27T00:00:00,0.298,56.0,Medium,B,Jackets
481.0,25.0,Fashion Item 480,Blue,Linen,XS-L,4238.31,https://shop.lk/product/480,2024-11-22T00:00:00,0.941,186.0,Medium,C,Jackets
482.0,4.0,Fashion Item 481,Pink,Polyester,M-XL,6946.9,https://shop.lk/product/481,2024-04-14T00:00:00,0.588,238.0,Low,Premium,Shirts
483.0,47.0,Fashion Item 482,Pink,Linen,M-XXL,5894.91,https://shop.lk/product/482,2024-05-11T00:00:00,0.335,56.0,Medium,Premium,Jackets
484.0,18.0,Fashion Item 483,Pink,Cotton,M-XXL,7176.68,https://shop.lk/product/483,2024-01-05T00:00:00,0.86,72.0,Low,Standard,Jeans
485.0,44.0,Fashion Item 484,Grey,Denim,M-XXL,7447.59,https://shop.lk/product/484,2023-08-17T00:00:00,0.056,282.0,Low,Standard,T-Shirts
486.0,16.0,Fashion Item 485,Pink,Linen,M-XXL,4936.11,https://shop.lk/product/485,2023-09-01T00:00:00,0.956,297.0,Medium,Premium,Skirts
487.0,45.0,Fashion Item 486,Black,Denim,S-XL,5578.51,https://shop.lk/product/486,2023-05-10T00:00:00,0.442,18.0,Low,Standard,Dresses
488.0,46.0,Fashion Item 487,Beige,Polyester,S-XL,5910.69,https://shop.lk/product/487,2024-09-28T00:00:00,0.374,48.0,Low,Premium,Shirts
489.0,32.0,Fashion Item 488,Red,Cotton,XS-L,3776.04,https://shop.lk/product/488,2023-07-14T00:00:00,0.903,239.0,Low,A,Dresses
490.0,17.0,Fashion Item 489,Blue,Linen,S-XL,7782.66,https://shop.lk/product/489,2025-05-24T00:00:00,0.41,238.0,High,C,Dresses
491.0,19.0,Fashion Item 490,White,Wool,M-XXL,2766.51,https://shop.lk/product/490,2023-09-08T00:00:00,0.324,24.0,Medium,A,Shirts
492.0,17.0,Fashion Item 491,Yellow,Denim,M-XL,2067.69,https://shop.lk/product/491,2024-04-07T00:00:00,0.384,269.0,High,Premium,Shorts
493.0,12.0,Fashion Item 492,Yellow,Denim,M-XXL,5441.43,https://shop.lk/product/492,2023-07-13T00:00:00,0.065,97.0,High,Premium,Skirts
494.0,33.0,Fashion Item 493,Pink,Silk,M-XL,3826.84,https://shop.lk/product/493,2023-11-06T00:00:00,0.819,206.0,Low,Premium,Dresses
495.0,5.0,Fashion Item 494,Grey,Polyester,S-L,4645.32,https://shop.lk/product/494,2024-05-26T00:00:00,0.047,274.0,High,Premium,Skirts
496.0,45.0,Fashion Item 495,White,Rayon,S-XL,7072.23,https://shop.lk/product/495,2023-08-31T00:00:00,0.335,252.0,Low,A,Skirts
497.0,6.0,Fashion Item 496,Beige,Silk,XS-L,4984.0,https://shop.lk/product/496,2023-10-29T00:00:00,0.533,55.0,Medium,Standard,Shorts
498.0,38.0,Fashion Item 497,Grey,Silk,S-L,7192.43,https://shop.lk/product/497,2024-11-01T00:00:00,0.853,10.0,Medium,C,Skirts
499.0,3.0,Fashion Item 498,Yellow,Silk,M-XXL,3198.44,https://shop.lk/product/498,2024-03-17T00:00:00,0.784,113.0,Low,Standard,Shirts
500.0,24.0,Fashion Item 499,Yellow,Cotton,XS-L,2069.88,https://shop.lk/product/499,2023-12-31T00:00:00,0.803,16.0,High,C,Skirts
501.0,12.0,Fashion Item 500,Yellow,Wool,M-XL,3267.07,https://shop.lk/product/500,2024-11-03T00:00:00,0.906,261.0,High,B,Dresses
502.0,35.0,Fashion Item 501,Yellow,Wool,S-L,4968.62,https://shop.lk/product/501,2023-05-07T00:00:00,0.196,114.0,High,Premium,Jeans
503.0,24.0,Fashion Item 502,Blue,Rayon,M-XL,3072.06,https://shop.lk/product/502,2024-10-03T00:00:00,0.373,265.0,Medium,Premium,Shorts
504.0,16.0,Fashion Item 503,Green,Polyester,XS-L,2523.3,https://shop.lk/product/503,2023-06-08T00:00:00,0.586,132.0,Medium,C,Skirts
505.0,32.0,Fashion Item 504,Pink,Denim,M-XXL,5606.17,https://shop.lk/product/504,2023-04-23T00:00:00,0.435,121.0,High,A,Dresses
506.0,1.0,Fashion Item 505,White,Wool,M-XL,7259.55,https://shop.lk/product/505,2025-01-17T00:00:00,0.891,89.0,High,C,Jackets
507.0,25.0,Fashion Item 506,Blue,Cotton,S-L,2665.91,https://shop.lk/product/506,2023-03-02T00:00:00,0.103,91.0,Medium,C,Skirts
508.0,8.0,Fashion Item 507,Blue,Silk,S-XL,3490.01,https://shop.lk/product/507,2025-05-11T00:00:00,0.231,1.0,Medium,Premium,Jackets
509.0,49.0,Fashion Item 508,White,Denim,XS-L,7307.23,https://shop.lk/product/508,2025-04-01T00:00:00,0.857,175.0,High,B,Jackets
510.0,40.0,Fashion Item 509,Black,Cotton,S-XL,7622.64,https://shop.lk/product/509,2024-03-21T00:00:00,0.116,218.0,Low,Standard,Skirts
511.0,26.0,Fashion Item 510,Pink,Linen,S-XL,5087.65,https://shop.lk/product/510,2024-04-18T00:00:00,0.695,176.0,Medium,Premium,Shirts
512.0,34.0,Fashion Item 511,Blue,Polyester,XS-L,2435.78,https://shop.lk/product/511,2024-08-04T00:00:00,0.686,71.0,Low,Premium,Jackets
513.0,17.0,Fashion Item 512,Grey,Polyester,S-XL,7644.52,https://shop.lk/product/512,2023-05-18T00:00:00,0.411,180.0,Low,A,Shorts
514.0,42.0,Fashion Item 513,Blue,Silk,M-XXL,4663.24,https://shop.lk/product/513,2025-05-03T00:00:00,0.68,98.0,Medium,C,Shorts
515.0,9.0,Fashion Item 514,White,Silk,XS-L,5115.75,https://shop.lk/product/514,2023-07-07T00:00:00,0.851,15.0,Medium,Standard,Shorts
516.0,12.0,Fashion Item 515,Black,Denim,M-XXL,2792.17,https://shop.lk/product/515,2024-05-04T00:00:00,0.587,231.0,Medium,C,Skirts
517.0,40.0,Fashion Item 516,Grey,Wool,M-XXL,5491.82,https://shop.lk/product/516,2023-06-18T00:00:00,0.846,241.0,Medium,Premium,Shorts
518.0,17.0,Fashion Item 517,Red,Silk,XS-L,7242.25,https://shop.lk/product/517,2023-08-19T00:00:00,0.575,192.0,Medium,Standard,Shorts
519.0,43.0,Fashion Item 518,Pink,Denim,S-XL,7383.63,https://shop.lk/product/518,2023-12-08T00:00:00,0.383,245.0,Low,C,Skirts
520.0,46.0,Fashion Item 519,Yellow,Linen,M-XL,4387.58,https://shop.lk/product/519,2024-07-27T00:00:00,0.288,53.0,Medium,B,T-Shirts
521.0,22.0,Fashion Item 520,Beige,Polyester,M-XXL,2611.0,https://shop.lk/product/520,2024-07-29T00:00:00,0.917,210.0,Medium,Standard,Skirts
522.0,33.0,Fashion Item 521,Green,Cotton,S-L,6117.68,https://shop.lk/product/521,2023-02-06T00:00:00,0.999,289.0,Low,B,Skirts
523.0,29.0,Fashion Item 522,Black,Silk,M-XXL,4970.74,https://shop.lk/product/522,2025-06-19T00:00:00,0.311,249.0,Low,C,Shirts
524.0,31.0,Fashion Item 523,Beige,Wool,S-L,6369.76,https://shop.lk/product/523,2023-02-06T00:00:00,0.277,37.0,High,C,Jackets
525.0,2.0,Fashion Item 524,Beige,Linen,M-XXL,6181.63,https://shop.lk/product/524,2024-01-01T00:00:00,0.439,219.0,High,Premium,Jeans
526.0,18.0,Fashion Item 525,Pink,Linen,M-XXL,6280.97,https://shop.lk/product/525,2024-09-02T00:00:00,0.629,79.0,High,A,Shorts
